,Date,Open,Close,Volume,ma10,ma30,ma40,ma10volume
127,2003-12-22,35.599998,35.860001000000004,7235740,32.400500599999994,29.159833433333333,27.981000049999995,17478536.0
128,2003-12-29,36.200001,36.285,23185390,32.950000499999994,29.50466673333333,28.297500049999996,18500094.0
129,2004-01-05,36.799999,36.845001,27503250,33.4740006,29.8936668,28.620250099999993,19506557.0
130,2004-01-12,36.650002,38.165001000000004,43118970,34.2380007,30.338500166666662,28.975250124999995,22253235.0
131,2004-01-19,38.490002000000004,36.485001000000004,27765170,34.9120007,30.727000199999996,29.269625174999998,24050296.0
132,2004-01-26,36.48,34.494999,13384830,35.3320006,30.95433353333333,29.520750125,24087680.0
133,2004-02-02,34.0,35.474998,15961520,35.853500399999994,31.17083346666666,29.776125075,23982305.0
134,2004-02-09,35.950001,37.48,14565900,36.3185002,31.498166799999996,30.09875005,21560200.0
135,2004-02-16,37.985001000000004,36.490002000000004,13288580,36.3410005,31.83166683333333,30.3831251,20081986.0
136,2004-02-23,35.610001000000004,37.465,12477900,36.504500300000004,32.1925002,30.712250124999997,19848725.0
137,2004-03-01,37.689999,38.244999,12839480,36.7430001,32.5498335,31.055625099999997,20409099.0
138,2004-03-08,38.549999,36.685001,11662260,36.783000200000004,32.88166686666667,31.3242501,19256786.0
139,2004-03-15,37.349998,35.375,10902230,36.636000100000004,33.0975002,31.579250124999998,17596684.0
140,2004-03-22,35.775002,37.41,9880310,36.5605,33.4255002,31.894000125,14272818.0
141,2004-03-29,37.700001,38.889998999999996,12649550,36.80099979999999,33.7895002,32.2455001,12761256.0
142,2004-04-05,39.110001000000004,38.049999,8734840,37.15649979999999,34.12666686666667,32.50487510000001,12296257.0
143,2004-04-12,38.369999,75.33000200000001,7055415,41.1420002,35.73183363333333,33.66362515,11405646.5
144,2004-04-19,37.994999,37.985001000000004,15332960,41.19250029999999,36.093167,33.921750175,11482352.5
145,2004-04-26,37.514998999999996,37.805,8262230,41.32400009999999,36.371833666666674,34.20475015,10979717.5
146,2004-05-03,37.5,37.540001000000004,9583200,41.331500199999994,36.60516700000001,34.4772502,10690247.5
147,2004-05-10,36.814999,35.264998999999996,12538570,41.03350019999999,36.72566696666667,34.670750175,10660156.5
148,2004-05-17,35.0,36.23,14716210,40.988000099999994,36.907000266666664,34.908250175,10965551.5
149,2004-05-24,36.105,36.889998999999996,10529210,41.13949999999999,37.0831669,35.108000149999995,10928249.5
150,2004-05-31,36.325001,35.595001,11085170,40.95800009999999,37.25216693333333,35.308625174999996,11048735.5
151,2004-06-07,36.0,36.0,17661180,40.66900019999999,37.46066689999999,35.5093752,11549898.5
152,2004-06-14,36.200001,37.490002000000004,13598980,40.61300049999999,37.700500299999995,35.748250275,12036312.5
153,2004-06-21,37.5,36.740002000000004,15540680,36.7540005,37.91650036666666,35.98737534999999,12884839.0
154,2004-06-28,36.700001,36.450001,10196030,36.600500499999995,38.03716699999999,36.220000375,12371146.0
155,2004-07-05,35.0,36.875,16772500,36.50750049999999,38.05750036666666,36.405750375,13222173.0
156,2004-07-12,37.0,36.610001000000004,8466720,36.41450049999999,38.083500333333326,36.557500375,13110525.0
157,2004-07-19,36.889998999999996,36.959998999999996,10871590,36.58400049999999,38.12016693333332,36.69025034999999,12943827.0
158,2004-07-26,36.900002,37.52,16882550,36.713000499999985,38.16133359999999,36.85850032499999,13160461.0
159,2004-08-02,37.5,36.759997999999996,8578370,36.700000399999986,38.158500166666656,36.98737527499999,12965377.0
160,2004-08-09,36.799999,36.5,6676090,36.790500299999984,38.103000133333325,37.13675027499998,12524469.0
161,2004-08-16,36.349998,35.689999,15099620,36.759500199999984,38.076500066666654,37.28537522499998,12268313.0
162,2004-08-23,36.099998,36.950001,6755380,36.70550009999998,38.158333466666654,37.45175024999998,11583953.0
163,2004-08-30,37.0,37.02,4752670,36.733499899999984,38.20983353333332,37.62075024999998,10505152.0
164,2004-09-06,37.099998,38.959998999999996,44579530,36.98449969999998,38.25916683333332,37.77400017499998,13943502.0
165,2004-09-13,38.5,40.290001000000004,24506120,37.325999799999984,38.385833466666654,37.87462522499998,14716864.0
166,2004-09-20,40.299999,40.465,32350520,37.711499699999976,38.485833466666655,37.99050017499998,17105244.0
167,2004-09-27,40.5,41.075001,29912260,38.12299989999998,38.58016686666665,38.12087517499998,19009311.0
168,2004-10-04,41.59,81.5,14507315,42.52099989999998,40.07400016666665,39.25125017499998,18771787.5
169,2004-10-11,40.799999,40.619999,6028180,42.90699999999998,40.248833466666646,39.345625124999984,18516768.5
170,2004-10-18,40.98,40.369999,10762520,43.29399989999998,40.347500099999976,39.400750074999976,18925411.5
171,2004-10-25,40.75,41.509997999999996,15747030,43.87599979999998,40.43483339999998,39.52637499999998,18990152.5
172,2004-11-01,42.299999,43.255001,16764070,44.506499799999986,40.60833346666664,39.74537504999998,19991021.5
173,2004-11-08,43.700001,46.794998,19188590,45.48399959999999,39.65716666666665,40.02837504999998,21434613.5
174,2004-11-15,47.0,48.285,20839230,46.41649969999999,40.00049996666665,40.29850004999999,19060583.5
175,2004-11-22,48.485001000000004,49.91,13183090,47.37849959999999,40.40399996666665,40.633999999999986,17928280.5
176,2004-11-29,48.625,48.275002,21927550,48.15949979999999,40.76183333333332,40.90425004999999,16885983.5
177,2004-12-06,48.275002,46.689999,21118830,48.7209996,41.14266666666665,41.11537504999999,16006640.5
178,2004-12-13,47.0,48.174999,23816260,45.3884995,41.54083329999999,41.402624999999986,16937535.0
179,2004-12-20,48.299999,50.244999,18723910,46.3509995,41.985999966666654,41.774374974999986,18207108.0
180,2004-12-27,50.5,52.035,8723320,47.517499599999994,42.53399993333333,42.13999997499999,18003188.0
181,2005-01-03,51.605,49.025002,15000020,48.26899999999999,42.96816666666666,42.39337504999999,17928487.0
182,2005-01-10,50.0,51.494999,23770610,49.092999799999994,43.434999899999994,42.72950004999999,18629141.0
183,2005-01-17,52.0,51.134997999999996,25167380,49.52699979999999,43.914833099999996,42.12462494999999,19227020.0
184,2005-01-24,51.389998999999996,53.985001000000004,35447660,50.09699989999999,44.499333099999994,42.52462494999999,20687863.0
185,2005-01-31,53.650002,56.715,18675400,50.777499899999995,45.160666433333326,42.99737494999999,21237094.0
186,2005-02-07,56.525002,57.5,10114010,51.6999997,45.856999733333325,43.496374924999984,20055740.0
187,2005-02-14,56.240002000000004,56.419998,13794870,52.672999600000004,46.50566636666667,44.02524989999999,19323344.0
188,2005-02-21,56.889998999999996,57.014998999999996,12917320,53.556999600000005,47.155499666666664,44.54487487499999,18233450.0
189,2005-02-28,57.685001,58.59,19229180,54.39149970000001,47.8831664,45.087374899999986,18283977.0
190,2005-03-07,59.200001,60.970001,17620500,55.284999800000016,48.698833099999995,45.721749899999985,19173695.0
191,2005-03-14,60.970001,56.59,10859860,56.04149960000002,49.395499799999996,46.236499899999984,18759679.0
192,2005-03-21,56.990002000000004,51.945,11951520,56.086499700000026,49.895333099999995,46.59787484999998,17577770.0
193,2005-03-28,52.900002,55.154999,10875660,56.48849980000002,50.49983306666666,47.058249774999986,16148598.0
194,2005-04-04,55.200001,54.665001000000004,10285240,56.55649980000002,51.02333313333334,47.51362477499999,13632356.0
195,2005-04-11,56.779999,53.855,11129790,56.27049980000002,51.475499766666665,47.93812477499999,12877795.0
196,2005-04-18,53.439999,54.02,13342180,55.92249980000001,51.927333100000006,48.37337474999999,13200612.0
197,2005-04-25,54.5,53.5,8229550,55.63050000000002,52.341499733333336,48.78687477499999,12644080.0
198,2005-05-02,53.5,54.095001,8082710,55.33850020000002,51.427999766666666,49.201249799999985,12160619.0
199,2005-05-09,44.799999,53.299999,16510460,54.809500100000015,51.85066643333334,49.61474982499999,11888747.0
200,2005-05-16,53.900002,53.764998999999996,6382900,54.08899990000001,52.29716643333334,50.04637479999999,10764987.0
201,2005-05-23,53.799999,54.064999,9915060,53.83649980000001,52.71566646666667,50.5057498,10670507.0
202,2005-05-30,53.82,107.82,7684790,59.42399980000001,54.8678331,52.27749977499999,10243834.0
203,2005-06-06,54.349998,57.630001,16695250,59.671500000000016,55.22899986666666,52.79274979999999,10825793.0
204,2005-06-13,58.400002,59.715,25228560,60.176499900000024,55.609999866666655,53.31162482499999,12320125.0
205,2005-06-20,59.974998,58.244999,12493420,60.61549980000002,55.88783316666665,53.76049977499999,12456488.0
206,2005-06-27,58.0,61.805,25372480,61.39399980000002,56.33883309999999,54.29399977499999,13659518.0
207,2005-07-04,62.294998,65.18,14110620,62.56199980000001,56.95516646666666,54.89662474999998,14247625.0
208,2005-07-11,65.550003,63.060001,18359510,63.45849980000001,57.45133319999999,54.43562477499997,15275305.0
209,2005-07-18,63.299999,64.849998,17179160,64.61349970000002,57.93816649999999,55.041374749999974,15342175.0
210,2005-07-25,64.769997,69.945,49495750,66.23149980000002,58.53516649999998,55.78074977499998,19653460.0
211,2005-08-01,68.989998,67.415001,16337450,67.56650000000002,59.14816646666665,56.428374849999976,20295699.0
212,2005-08-08,76.5,66.019997,20730150,63.386499700000016,59.632333066666654,56.997499749999974,21600235.0
213,2005-08-15,66.800003,65.885002,12295590,64.21199980000002,60.12399986666665,57.47474984999998,21160269.0
214,2005-08-22,67.290001,63.470001,18343650,64.58749990000001,60.44016653333332,57.85437487499998,20471778.0
215,2005-08-29,64.300003,63.630001,14185130,65.12600010000001,60.670666566666654,58.197374899999986,20640949.0
216,2005-09-05,63.610001000000004,67.605003,8164250,65.70600040000002,61.00749999999998,58.680624925,18920126.0
217,2005-09-12,67.599998,69.235001,19897950,66.1115005,61.434666766666645,59.24424997499999,19498859.0
218,2005-09-19,69.699997,66.995003,28539320,66.50500070000001,61.76733356666664,59.714750075,20516840.0
219,2005-09-26,67.0,68.514999,36478750,66.8715008,62.09816686666665,60.171500075,22446799.0
220,2005-10-03,68.514999,67.855003,24413880,66.66250110000001,62.32766693333331,60.56700015,19938612.0
221,2005-10-10,69.25,65.940002,11402640,66.51500120000001,62.63933366666665,60.98987515,19445131.0
222,2005-10-17,66.5,64.764999,19314130,66.38950140000001,63.06666696666665,61.32162515,19303529.0
223,2005-10-24,65.269997,61.095001,23166510,65.91050130000002,63.26466703333332,61.570625225,20390621.0
224,2005-10-31,61.23,62.07,10604530,65.77050120000003,63.51150033333331,61.772750200000004,19616709.0
225,2005-11-07,62.5,63.52,79273230,65.75950110000002,63.83366699999998,61.9428752,26125519.0
226,2005-11-14,64.699997,69.934998,20845760,65.99250060000001,64.36416693333331,62.25375015000001,27393670.0
227,2005-11-21,69.934998,69.764999,17291280,66.04550040000001,64.90633356666665,62.58737517500001,27133003.0
228,2005-11-28,69.900002,69.870003,14121190,66.33300040000002,65.43216696666664,62.90875027500001,25691190.0
229,2005-12-05,70.0,68.800003,10279710,66.36150080000002,65.94883376666664,63.16400035,23071286.0
230,2005-12-12,69.300003,70.084999,25399800,66.58450040000002,66.49283376666664,63.3918753,23169878.0
231,2005-12-19,70.699997,72.029999,19129210,67.19350010000002,67.09166709999997,63.777875275,23942535.0
232,2005-12-26,71.800003,70.875,12508370,67.80450020000002,65.86016709999997,64.25112527499999,23261959.0
233,2006-01-02,70.875,76.894997,21808590,69.38449980000001,66.50233363333331,64.79462522499999,23126167.0
234,2006-01-09,75.82,72.989998,19649890,70.47649960000001,66.94483356666665,65.25275015,24030703.0
235,2006-01-16,73.900002,72.514999,23568750,71.3759995,67.42050023333331,65.719250125,18460255.0
236,2006-01-23,72.550003,73.709999,25950760,71.75349960000003,67.81733353333331,66.2115001,18970755.0
237,2006-01-30,73.709999,73.184998,23379120,72.09549950000002,68.08416679999998,66.70362505,19579539.0
238,2006-02-06,73.184998,76.20500200000001,23903410,72.72899940000002,68.52233349999999,67.25637507500001,20557761.0
239,2006-02-13,75.099998,74.235001,22496700,73.27249920000001,68.83516693333331,67.779750125,21779460.0
240,2006-02-20,74.0,71.144997,32734740,73.378499,68.8751668333333,68.21425007500001,22512954.0
241,2006-02-27,72.010002,75.970001,22871540,73.77249920000001,69.16033349999998,68.761875125,22887187.0
242,2006-03-06,76.0,74.900002,31976660,74.17499940000002,69.45633366666665,67.93887517499999,24834016.0
243,2006-03-13,75.495003,76.425003,17623580,74.12800000000001,69.8076670333333,68.40875022499999,24415515.0
244,2006-03-20,76.5,73.485001,19137020,74.1775003,70.14150036666663,68.75300024999999,24364228.0
245,2006-03-27,76.879997,77.425003,35908150,74.66850070000001,70.60133376666663,69.23250034999998,25598168.0
246,2006-04-03,77.425003,81.769997,17672580,75.4745005,71.07350023333329,69.73162527499998,24770350.0
247,2006-04-10,81.900002,80.394997,8961870,76.1955004,71.44550009999995,70.11200019999998,23328625.0
248,2006-04-17,80.519997,84.864998,29645620,77.0615,72.04116659999995,70.657125125,23902846.0
249,2006-04-24,84.25,165.16000400000001,43379260,86.1540003,75.26266676666661,73.16487527499999,25991102.0
250,2006-05-01,83.900002,87.864998,21970580,87.82600040000001,75.92966659999995,73.61287522499998,24914686.0
251,2006-05-08,88.800003,87.529999,38267940,88.9820002,76.64933316666661,74.11575017499999,26454326.0
252,2006-05-15,86.699997,80.964996,21056950,89.5884996,77.18933306666662,74.48937514999999,25362355.0
253,2006-05-22,81.0,77.394997,33035960,89.68549900000001,77.73266626666661,74.77712502499999,26903593.0
254,2006-05-29,78.0,76.504997,21136180,89.98749860000001,78.21383283333327,75.10299992499998,27103509.0
255,2006-06-05,76.300003,71.269997,18538550,89.371998,78.4721660666666,75.29399982499999,25366549.0
256,2006-06-12,71.790001,73.449997,37312830,88.539998,78.58933269999993,75.44012467499998,27330574.0
257,2006-06-19,70.449997,74.940002,11492010,87.9944985,78.76183279999992,75.58274969999998,27583588.0
258,2006-06-26,72.525002,79.595001,33498090,87.46749880000002,79.08599939999993,75.89774964999998,27968835.0
259,2006-07-03,80.0,77.93,19264690,78.7444984,79.39033263333326,76.13312467499998,25557378.0
260,2006-07-10,77.110001,72.93,12434280,77.2509986,79.48516599999992,76.25999959999997,24603748.0
261,2006-07-17,73.0,70.985001,19567140,75.5964988,79.45033273333325,76.38612457499997,22733668.0
262,2006-07-24,70.5,79.550003,26682130,75.4549995,79.73949949999992,76.75574967499998,23296186.0
263,2006-07-31,79.5,80.040001,18300990,75.71949989999999,79.84433296666658,77.22937467499996,21822689.0
264,2006-08-07,79.125,81.065002,15603420,76.1755004,80.11349976666658,77.70424972499995,21269413.0
265,2006-08-14,80.809998,84.110001,14391790,77.4595008,80.49999983333325,78.21899974999995,20854737.0
266,2006-08-21,81.91999799999999,85.0,12676270,78.61450110000001,80.8763331999999,78.59562479999995,18391081.0
267,2006-08-28,84.989998,87.625,14781180,79.8830009,81.3576665999999,79.04212482499995,18719998.0
268,2006-09-04,87.75,84.91999799999999,14740440,80.4155006,81.64816646666655,79.41837469999994,16844233.0
269,2006-09-11,85.400002,87.790001,25104330,81.4015007,82.09999979999989,79.89312464999995,17428197.0
270,2006-09-18,87.139999,87.584999,11603300,82.86700060000001,82.64799986666657,80.33062464999995,17345099.0
271,2006-09-25,86.0,92.535004,21981120,85.0220009,83.20016663333323,80.84324977499995,17586497.0
272,2006-10-02,93.0,93.375,12995120,86.4045006,83.8159998999999,81.40574977499995,16217796.0
273,2006-10-09,92.5,98.775002,14618230,88.2780007,84.56099986666656,81.95274989999994,15849520.0
274,2006-10-16,99.900002,96.014999,49679430,89.7730004,85.3119997999999,82.52837492499995,19257121.0
275,2006-10-23,96.025002,99.93,17332030,91.3550003,86.06216636666656,83.21374994999994,19551145.0
276,2006-10-30,99.029999,100.154999,16311270,92.87050020000001,86.67499976666656,83.87487494999993,19914645.0
277,2006-11-06,101.0,104.449997,18257710,94.5529999,87.4768330999999,84.65649992499993,20262298.0
278,2006-11-13,104.985001,112.654999,44649740,97.32650000000002,88.40316646666656,85.56774984999993,23253228.0
279,2006-11-20,111.599998,110.599998,30330510,99.60749970000003,86.5844995999999,86.47687477499993,23775846.0
280,2006-11-27,108.625,112.370003,21104030,102.0860001,87.4013330999999,87.50749992499993,24725919.0
