,Date,Open,Close,Volume,ema50,ema150,ema200,sma50volume
1322,2007-09-07,78.400002,74.949997,493404.0,83.11547931253976,86.66259535067955,85.97454234993097,91242.28
1323,2007-09-10,74.599998,74.449997,158462.0,82.7756564767539,86.50083908113413,85.85987025689683,93396.64
1324,2007-09-11,75.400002,74.0,195619.0,82.43151308550864,86.33526505356944,85.74186159762422,96483.26
1325,2007-09-12,74.449997,75.75,205795.0,82.16949296450831,86.19506286742946,85.64244008919015,98641.2
1326,2007-09-13,75.900002,75.099998,111736.0,81.89225786786092,86.0481083658741,85.53754016790467,100649.76
1327,2007-09-14,75.849998,74.699997,91178.0,81.61020842206246,85.89780225506782,85.42970391747775,101936.44
1328,2007-09-17,77.0,76.849998,448273.0,81.4235335035502,85.77796378811327,85.34433370934364,109616.22
1329,2007-09-18,78.0,77.949997,240605.0,81.28731638576392,85.67428210880051,85.27075821969844,114293.22
1330,2007-09-19,79.0,77.550003,159553.0,81.14075507651827,85.56667576298858,85.19393478467656,117320.38
1331,2007-09-20,78.25,77.0,139754.0,80.97837252449796,85.45320985884304,85.11240309527679,119752.06
1332,2007-09-21,75.0,76.449997,85544.0,80.80078917059608,85.33396200640803,85.0262099998014,121095.02
1333,2007-09-24,76.75,75.400002,103029.0,80.58899359527858,85.20238637718408,84.93042683562426,121118.28
1334,2007-09-25,75.150002,73.849998,178471.0,80.32471925820883,85.05202361722138,84.82017381238421,123612.5
1335,2007-09-26,75.0,74.25,235249.0,80.0864949735732,84.90895045672838,84.71499795355452,127969.1
1336,2007-09-27,75.300003,74.199997,118875.0,79.85565191578601,84.7671100135929,84.61037107839476,128938.96
1337,2007-09-28,75.400002,74.599998,355761.0,79.64954784065715,84.63244627831352,84.51076537612218,134476.34
1338,2007-10-01,74.949997,74.449997,54967.0,79.44564388612157,84.49757940045507,84.41065822810107,131698.74
1339,2007-10-03,74.449997,73.050003,248623.0,79.194834439607,84.34595587197222,84.29761688254783,132747.42
1340,2007-10-04,73.849998,72.699997,125547.0,78.94013493217143,84.19170476108518,84.18221767973641,134391.68
1341,2007-10-05,73.199997,70.949997,178602.0,78.62679618973334,84.01631790332246,84.05055379237585,134717.66
1342,2007-10-08,72.449997,70.75,132199.0,78.3179022215085,83.8406050834109,83.91820997354624,136873.58
1343,2007-10-09,71.650002,70.099998,110615.0,77.99563146772385,83.65861028760413,83.7807153270433,136132.6
1344,2007-10-10,70.849998,69.699997,429533.0,77.67031246898958,83.47372799240408,83.64060867702297,144529.58
1345,2007-10-11,70.400002,69.900002,129144.0,77.36559441138215,83.29394354217357,83.50388622252522,146366.16
1346,2007-10-12,69.099998,69.599998,155370.0,77.06106121877893,83.11256678002557,83.36553907603243,148834.68
1347,2007-10-15,69.0,70.0,234878.0,76.78415685725818,82.93889039883318,83.23254863746494,153228.74
1348,2007-10-16,70.599998,65.650002,486221.0,76.34752333344413,82.70989849951089,83.05759792465435,162681.6
1349,2007-10-17,64.0,66.900002,255945.0,75.97703230076004,82.50049589686836,82.89682582590157,167501.22
1350,2007-10-18,67.449997,68.599998,1246092.0,75.68773683798514,82.31638334194295,82.75456883260902,192094.02
1351,2007-10-19,67.699997,69.150002,231160.0,75.43135507963278,82.14199418509602,82.61920000840396,192195.58
1352,2007-10-22,70.0,66.349998,166024.0,75.0752234294511,81.93282867271064,82.45731740135517,190650.0
1353,2007-10-23,67.5,68.800003,141910.0,74.82913635378635,81.75888396181381,82.3214237257198,191459.88
1354,2007-10-24,70.800003,68.800003,512939.0,74.59269975167709,81.58724315437257,82.18688222596138,201224.9
1355,2007-10-25,69.650002,74.050003,1507978.0,74.57141752612112,81.48741215895042,82.10591825356376,230928.14
1356,2007-10-26,74.949997,80.449997,851056.0,74.80195005450852,81.47367156081863,82.0894414251701,247293.76
1357,2007-10-29,83.5,85.300003,1161505.0,75.21363840531211,81.5243514474303,82.12138731148681,269932.62
1358,2007-10-30,85.849998,82.300003,243731.0,75.49153505608419,81.53462497792792,82.12316458201929,263755.64
1359,2007-10-31,83.199997,83.199997,210225.0,75.79382768133578,81.55668288550503,82.13387933244695,267256.06
1360,2007-11-01,84.449997,78.150002,270571.0,75.88622667422457,81.5115612843725,82.09423876197485,272128.72
1361,2007-11-02,76.0,79.849998,137300.0,76.04166868700008,81.48955382365234,82.07190800812435,274012.08
1362,2007-11-05,80.0,75.300003,347249.0,76.01258375809812,81.40757301804105,82.00452586874003,280049.52
1363,2007-11-06,76.900002,75.550003,216722.0,75.99444333621192,81.32998930919283,81.94030176059337,279752.8
1364,2007-11-07,75.050003,74.199997,83011.0,75.92407289165459,81.23555232496511,81.86328380277652,280934.98
1365,2007-11-08,75.400002,74.400002,166872.0,75.86430540570736,81.14501523456822,81.78902229230113,282818.12
1366,2007-11-12,75.0,74.699997,136949.0,75.81864625254237,81.05965075464016,81.7184847272036,283931.6
1367,2007-11-13,75.199997,74.599998,172264.0,75.77085612499168,80.97409244000916,81.64765401350009,285796.72
1368,2007-11-14,79.75,80.199997,547759.0,75.94454792401162,80.96383952027394,81.63324946610207,292942.26
1369,2007-11-15,80.0,82.099998,392475.0,76.18593812306999,80.97888797695904,81.63789373012095,299661.02
1370,2007-11-16,82.900002,83.099998,369859.0,76.45707772608685,81.00698214944966,81.65244203131378,303350.38
1371,2007-11-19,86.0,88.75,473608.0,76.93915310937756,81.10953867727152,81.72306449866389,309004.22
1372,2007-11-20,88.099998,90.0,747861.0,77.45134318351961,81.22729313187719,81.80542206584136,314093.36
1373,2007-11-21,90.0,88.25,371289.0,77.87481992142081,81.32030911688544,81.86954721941507,318349.9
1374,2007-11-22,92.0,85.449997,241950.0,78.17188568920822,81.37500696964193,81.90517358539104,319276.52
1375,2007-11-23,88.0,89.25,308162.0,78.60632154453339,81.47931151309038,81.97825643528765,321323.86
1376,2007-11-26,94.0,91.75,572528.0,79.121759915336,81.61534712218852,82.07548771453851,330539.7
1377,2007-11-27,90.099998,91.050003,196472.0,79.58953415395027,81.74030945169596,82.16478637409534,332645.58
1378,2007-11-28,91.900002,89.849998,193753.0,79.9919052851679,81.84772254505098,82.24125614151728,327555.18
1379,2007-11-29,92.0,89.550003,178789.0,80.36673264653386,81.94973950471919,82.31397999085542,326318.86
1380,2007-11-30,91.050003,91.349998,567376.0,80.79744893490508,82.07424623975602,82.40389061781208,334475.32
1381,2007-12-03,91.900002,97.050003,1487555.0,81.43480399628135,82.27260063393143,82.5496230793264,361431.34
1382,2007-12-04,100.0,100.099998,951073.0,82.16677238858404,82.50872510235618,82.724253675552,378741.92
1383,2007-12-05,99.5,100.050003,603158.0,82.86807554981604,82.74105990894749,82.89664919121816,388744.5
1384,2007-12-06,101.550003,100.099998,338548.0,83.54383721452913,82.97097961876275,83.06782679130554,391946.04
1385,2007-12-07,101.050003,101.300003,252323.0,84.24015744141035,83.21374814036855,83.24924147994926,392287.52
1386,2007-12-10,102.0,99.75,231989.0,84.84838656135504,83.43277134380737,83.41342813189007,394549.8
1387,2007-12-11,100.400002,99.949997,334715.0,85.44060657855681,83.65154254455165,83.5779711057021,394128.88
1388,2007-12-12,99.949997,107.400002,587152.0,86.30175934018203,83.96609167641189,83.8150062389787,404772.58
1389,2007-12-13,109.0,109.25,1587876.0,87.2016903464494,84.30097787937332,84.06809075401374,431557.64
1390,2007-12-14,111.0,113.599998,1001534.0,88.23691809756903,84.68904437103726,84.36194057735689,449077.38
1391,2007-12-17,114.5,115.099998,854240.0,89.29037221138985,85.09183845883808,84.66779189499513,462590.14
1392,2007-12-18,115.0,114.900002,445772.0,90.29467141878632,85.48664857196606,84.9686099059902,468861.6
1393,2007-12-19,115.300003,114.0,299821.0,91.22429214746137,85.86430885578108,85.25747945916443,472645.72
1394,2007-12-20,115.0,115.050003,213320.0,92.15863374952171,86.25087434113497,85.55392247947125,468321.46
1395,2007-12-24,116.900002,111.849998,182795.0,92.93084411228557,86.58993558164974,85.81557497221283,469394.48
1396,2007-12-26,113.0,114.550003,217579.0,93.77865426474496,86.96026760043584,86.10148967895698,470638.66
1397,2007-12-27,117.599998,117.550003,458147.0,94.71086401906868,87.36542965870821,86.41441020951463,475104.04
1398,2007-12-28,117.0,118.099998,225593.0,95.62808495949736,87.77251003408956,86.72968969001697,469891.48
1399,2007-12-31,119.849998,121.25,288544.0,96.63286594147786,88.2159204972142,87.07317536474316,470543.46
1400,2008-01-01,122.449997,126.0,595910.0,97.78451825749833,88.71637188135706,87.46050695315368,457539.82
1401,2008-01-02,128.0,119.849998,542765.0,98.64983118857683,89.12873779021326,87.78279044615712,463771.92
1402,2008-01-03,121.0,124.199997,1005708.0,99.6517984752993,89.59325777974686,88.14515071037447,480565.6
1403,2008-01-04,125.0,125.599998,1352709.0,100.66937492724834,90.07016824624029,88.51783575803243,504781.58
1404,2008-01-07,123.0,124.900002,603231.0,101.61959559676801,90.53149054761458,88.87984736243013,506587.42
1405,2008-01-08,125.0,121.949997,310955.0,102.41686624003201,90.94762970592433,89.20890357772933,482646.96
1406,2008-01-09,119.199997,120.150002,690613.0,103.11228332865821,91.33441609392533,89.51677520382158,479438.1
1407,2008-01-10,118.0,112.0,473359.0,103.46082123733828,91.60813243705215,89.74048888338555,465675.18
1408,2008-01-11,113.900002,118.699997,434387.0,104.05843597312894,91.96696508027,90.0286431930036,469488.3
1409,2008-01-14,120.0,116.0,152651.0,104.52673260163368,92.28528342357768,90.28706465376973,468336.82
1410,2008-01-15,116.0,113.900002,206879.0,104.89431179372647,92.57157108684156,90.52201925422973,467062.98
1411,2008-01-16,113.800003,110.599998,244355.0,105.1180641939725,92.81035819827412,90.72180013727223,469204.08
1412,2008-01-17,111.0,111.400002,111964.0,105.36441469616966,93.0565786459791,90.92755338963768,464498.38
1413,2008-01-18,111.900002,107.050003,264235.0,105.43051619828066,93.24192201490654,91.08797577382039,465448.64
1414,2008-01-21,105.0,89.650002,325415.0,104.81167250423043,93.19434691537136,91.07366757706596,470296.72
1415,2008-01-22,73.25,97.75,183628.0,104.5347441707312,93.2546866913267,91.14009874545337,470631.84
1416,2008-01-23,100.0,97.449997,228032.0,104.25691094834959,93.31025371528264,91.20288380271255,472453.5
1417,2008-01-24,98.0,98.400002,182390.0,104.02722824449273,93.37766759984844,91.27449691910347,472656.02
1418,2008-01-25,98.949997,97.099998,373620.0,103.7555721564734,93.42696998925442,91.33246210398801,469173.24
1419,2008-01-28,97.0,100.0,210073.0,103.60829481700387,93.51402998939675,91.41870626215729,465525.2
1420,2008-01-29,102.949997,97.75,55352.0,103.37855776535666,93.57013555245109,91.48170420979751,459235.06
1421,2008-01-30,98.75,98.099998,121237.0,103.17155542161719,93.63013373056432,91.54755787935177,452187.64
1422,2008-01-31,96.0,98.300003,107122.0,102.98051415018122,93.69198630366944,91.61474638801494,439372.86
1423,2008-02-01,100.0,95.349998,73831.0,102.68127822272314,93.71394672348839,91.65191307072125,433423.7
1424,2008-02-04,99.900002,96.300003,103661.0,102.43103213555753,93.7481991245018,91.69816272175885,430657.92
1425,2008-02-05,96.0,96.949997,118458.0,102.21608958122194,93.79060704338256,91.75041977925379,426863.84
1426,2008-02-06,92.199997,93.949997,157167.0,101.89192908784068,93.79271816863577,91.77230611975872,418556.62
1427,2008-02-07,94.900002,93.599998,50778.0,101.56675531969006,93.79016558362073,91.79049210861685,415642.74
1428,2008-02-08,94.800003,91.849998,79694.0,101.18570601303554,93.76446799973172,91.79108420703857,413361.56
1429,2008-02-11,94.0,84.699997,117841.0,100.53920762036748,93.64440878119223,91.7205261253765,412142.6
1430,2008-02-12,86.449997,81.25,105358.0,99.78276810584326,93.48024442647444,91.61634178582051,402902.24
1431,2008-02-13,80.099998,82.699997,55873.0,99.11285551345725,93.33745969234896,91.52762193720538,374268.6
1432,2008-02-14,83.849998,83.300003,76347.0,98.49274365018441,93.20451324609267,91.44575508210882,356774.08
1433,2008-02-15,83.25,83.400002,50812.0,97.90087142860855,93.07465216998548,91.36569783751072,345727.16
1434,2008-02-18,84.5,81.75,716839.0,97.2675039216043,92.92465677700554,91.27001925206285,353292.98
1435,2008-02-19,82.099998,81.050003,117738.0,96.63152349330609,92.76737659452864,91.16832754806222,350601.28
1436,2008-02-20,81.849998,82.050003,68643.0,96.05969916023527,92.62542462638919,91.07759795056907,347334.36
1437,2008-02-21,83.449997,86.900002,358247.0,95.70049535002997,92.54959121411913,91.03602983165794,347805.0
1438,2008-02-22,85.0,84.849998,72268.0,95.2749856500288,92.4476098470447,90.97447727611906,337507.32
1439,2008-02-25,86.25,83.550003,63285.0,94.8151824088512,92.32976074973286,90.90060191018753,307015.5
1440,2008-02-26,84.199997,86.449997,56595.0,94.48713592222958,92.25188308417349,90.85631728421552,288116.72
1441,2008-02-27,87.949997,85.900002,85682.0,94.15038557233822,92.16775220888641,90.80700071422332,272745.56
1442,2008-02-28,85.599998,84.849998,33293.0,93.78566449107005,92.07082831207997,90.74772705537532,264495.98
1443,2008-02-29,86.199997,87.949997,132117.0,93.5568147855379,92.0162477649001,90.7198889453716,261141.9
1444,2008-03-03,87.400002,81.5,91496.0,93.08399851943837,91.87695971503388,90.62814875686044,258705.42
1445,2008-03-04,82.0,78.949997,54119.0,92.52972395004863,91.70574166582813,90.5119482418668,256131.9
1446,2008-03-05,79.300003,76.550003,90279.0,91.90306822651732,91.50500340535358,90.37302341358952,253585.9
1447,2008-03-07,75.050003,70.849998,274672.0,91.07745762939899,91.23142717481909,90.17876445425033,249916.4
1448,2008-03-10,66.25,70.099998,130071.0,90.25481215373628,90.95154069568241,89.97897573331251,248005.96
1449,2008-03-11,72.050003,70.349998,120403.0,89.47423120653093,90.67867258050781,89.78366252203577,244643.14
1450,2008-03-12,73.0,69.699997,137537.0,88.69877104156893,90.40080932778585,89.58382505415481,235475.68
1451,2008-03-13,68.0,65.25,162699.0,87.77921139287996,90.06768602543107,89.34169744167566,227874.36
1452,2008-03-14,65.0,63.200001,181103.0,86.8153207892376,89.71182264761079,89.08158105917143,211382.26
1453,2008-03-17,63.0,61.349998,151085.0,85.81668067985574,89.33616934101991,88.80564490932892,187349.78
1454,2008-03-18,61.5,59.75,98260.0,84.79445790809669,88.94429954842361,88.51653401470872,177250.36
1455,2008-03-19,62.849998,60.5,60913.0,83.84173406856348,88.56755385904052,88.2377625319753,172249.52
1456,2008-03-24,60.5,58.849998,61801.0,82.86166598744335,88.1739438476625,87.94534696449297,159673.28
1457,2008-03-25,61.099998,61.5,147056.0,82.0239535957789,87.82064657815704,87.68220918375175,153147.22
1458,2008-03-26,63.5,66.099998,116462.0,81.39948474888561,87.53295586851257,87.46746081376418,146788.72
1459,2008-03-27,66.0,65.150002,64299.0,80.76225013128226,87.23649290336671,87.24539654696055,145021.68
1460,2008-03-28,66.75,71.5,134335.0,80.39902463593785,87.0280625337857,87.08872593455298,143570.8
1461,2008-03-31,72.0,71.099998,99903.0,80.0343569247246,86.81709479161636,86.92963411430867,140681.76
1462,2008-04-01,71.099998,75.550003,87167.0,79.85849990806874,86.66786178775389,86.8164039539673,140185.82
1463,2008-04-02,77.0,72.400002,69707.0,79.56600979402683,86.4788835124194,86.67295716835568,136295.26
1464,2008-04-03,72.099998,71.300003,31913.0,79.2418526648493,86.27783873742047,86.51999245026259,130425.22
1465,2008-04-04,71.0,70.800003,40624.0,78.910799736816,86.07283429056722,86.36357464478735,127565.14
1466,2008-04-07,70.300003,70.25,39578.0,78.57116053145067,85.86326032645374,86.2032405687198,123796.06
1467,2008-04-08,70.849998,70.199997,33414.0,78.24287960864868,85.65579988504376,86.04400431430469,120816.54
1468,2008-04-09,70.449997,70.550003,23153.0,77.9411981730154,85.45572310510941,85.88983514699817,113807.2
1469,2008-04-10,70.550003,72.599998,38056.0,77.73173934270106,85.28544860040597,85.7575979614559,110366.86
1470,2008-04-11,73.599998,72.300003,25557.0,77.51873007435984,85.11345594344695,85.62369154392897,109770.96
1471,2008-04-15,71.0,73.050003,27981.0,77.34348587536533,84.95367510975892,85.49858021513366,107905.84
1472,2008-04-16,74.400002,76.0,79898.0,77.29080015476276,84.83508338645085,85.40406697916218,107361.36
1473,2008-04-17,78.0,74.900002,83526.0,77.19704336437991,84.7034929045111,85.29954891966803,107555.26
1474,2008-04-21,76.800003,73.800003,96373.0,77.06382609518855,84.55907581968313,85.18512557718377,107409.5
1475,2008-04-22,74.949997,73.300003,52137.0,76.91622518949488,84.40994902736945,85.06686565104263,106083.08
1476,2008-04-23,73.349998,72.449997,50121.0,76.74107898598528,84.25153906674204,84.94132466944022,103942.16
1477,2008-04-24,73.400002,69.599998,152193.0,76.46103659437802,84.05747892016268,84.78867465282887,105970.46
1478,2008-04-25,70.800003,69.0,119503.0,76.16844692401025,83.85804211327311,84.63157341250222,106766.64
1479,2008-04-28,69.599998,68.400002,171693.0,75.86380202502946,83.65329986011717,84.4700652392435,107843.68
1480,2008-04-29,68.949997,68.150002,277283.0,75.5613000632636,83.44795816660569,84.3076765502958,111282.18
1481,2008-04-30,72.0,68.400002,99509.0,75.2804648450964,83.24864748890231,84.14939123138738,112154.9
1482,2008-05-02,70.0,68.349998,642072.0,75.00868183156321,83.05131438308904,83.99218333853776,123469.4
1483,2008-05-05,68.800003,69.550003,289074.0,74.79461599503132,82.87248906675673,83.84848005158713,128234.64
1484,2008-05-06,69.949997,70.699997,215463.0,74.63404270110853,82.71126400626989,83.71764937445691,118207.12
1485,2008-05-07,71.599998,70.099998,171142.0,74.45623702655526,82.54422737042525,83.5821503558056,119275.2
1486,2008-05-08,70.0,69.900002,86740.0,74.27756114316094,82.37675418671101,83.44600957614584,119637.14
1487,2008-05-09,68.900002,68.150002,38499.0,74.03726470617424,82.18832038291352,83.29381049578618,113242.18
1488,2008-05-12,67.050003,66.949997,60825.0,73.75933263926545,81.98648828512658,83.13118548587785,113013.32
1489,2008-05-13,67.25,67.0,43626.0,73.49426077105896,81.78799175154874,82.97067617756066,112620.14
1490,2008-05-14,66.900002,67.0,26463.0,73.23958387807626,81.59212431113087,82.81176397678891,112017.5
1491,2008-05-15,67.25,70.199997,121129.0,73.1203843926615,81.4412352076722,82.6862737581144,112726.44
1492,2008-05-16,70.5,70.099998,56639.0,73.00193786745909,81.29102014531892,82.5610371834068,113193.36
1493,2008-05-20,70.099998,72.150002,144132.0,72.96852861775481,81.16994705730146,82.45744479352216,113433.66
1494,2008-05-21,70.599998,71.349998,27003.0,72.90505682882325,81.03988150687363,82.34692293488014,112143.8
1495,2008-05-22,71.0,71.300003,130301.0,72.84211354141841,80.91087649353756,82.23700333353806,113667.44
1496,2008-05-23,72.349998,70.0,481520.0,72.73065810842161,80.76636157309335,82.11524210633867,121492.26
1497,2008-05-26,68.5,67.5,89517.0,72.52553426103252,80.59064817477423,81.96981681174823,117789.16
1498,2008-05-27,67.150002,65.25,69096.0,72.24021919197241,80.38746078173087,81.80345047531293,116569.66
1499,2008-05-28,64.300003,65.0,72545.0,71.95628902758133,80.18365335415827,81.63625196312076,115612.5
1500,2008-05-29,66.0,66.0,120728.0,71.7227090657154,79.99579039582504,81.48066736647279,115276.32
1501,2008-05-30,65.949997,68.150002,144498.0,71.58260290627558,79.83889253627768,81.34802392999048,114912.3
1502,2008-06-02,66.099998,68.0,82395.0,71.44210867465694,79.68208601261837,81.21520777148311,112938.14
1503,2008-06-03,63.549999,67.800003,32844.0,71.29928100114098,79.52470742966979,81.08172314689124,110573.32
1504,2008-06-04,66.5,65.5,536068.0,71.07185821678252,79.33894971536952,80.92668112552913,119329.48
1505,2008-06-05,66.5,65.5,29029.0,70.85335397298712,79.15565236814608,80.77318181084725,118691.8
1506,2008-06-06,66.199997,65.050003,19719.0,70.6257715818896,78.9688225751905,80.6167322704408,117850.16
1507,2008-06-09,62.049999,61.950001,59422.0,70.28554528456058,78.74340771988996,80.43099365083442,116097.48
1508,2008-06-10,63.150002,60.900002,34955.0,69.91748476359743,78.50707122028876,80.23665542545298,114467.34
1509,2008-06-11,61.5,63.549999,36606.0,69.66777943953478,78.30896430346375,80.07061904311017,113913.48
1510,2008-06-12,62.0,63.299999,34483.0,69.41806255955302,78.11017006103377,79.9037472018852,111916.44
1511,2008-06-13,62.25,63.400002,14209.0,69.18206018466859,77.91533339797373,79.73953083171719,110202.56
1512,2008-06-16,64.25,64.050003,20011.0,68.98080304017178,77.73168663773566,79.58341612692398,108859.44
1513,2008-06-17,63.5,64.0,13218.0,68.78547743075328,77.54980999352725,79.42835725998941,107729.66
1514,2008-06-18,65.0,63.650002,25840.0,68.5840862373904,77.36570657639443,79.27135870018853,107608.2
1515,2008-06-19,63.0,63.650002,19946.0,68.39059273788489,77.18404161511768,79.11592231511203,107194.64
1516,2008-06-20,65.0,61.799999,13981.0,68.13213808149725,76.98027946127506,78.94362457068306,106682.7
1517,2008-06-23,63.400002,59.549999,43239.0,67.79558360771304,76.74941481940387,78.75065317196979,106879.2
1518,2008-06-24,59.5,58.150002,57352.0,67.41732550544978,76.50306498073627,78.5456715682686,107563.18
1519,2008-06-25,56.299999,57.099998,32387.0,67.0127244268047,76.24607071609076,78.33228178151965,107449.8
1520,2008-06-26,57.900002,58.849998,43724.0,66.69261750810647,76.01565915693723,78.13842821155428,107813.14
1521,2008-06-27,58.0,56.900002,18430.0,66.30859337053366,75.76247164492482,77.92710058755873,107622.12
1522,2008-06-30,57.599998,53.400002,39697.0,65.80237410110097,75.46627999399865,77.68304985534421,106818.1
1523,2008-07-01,54.700001,49.400002,62982.0,65.15914382262642,75.12103127884636,77.4016264935995,106407.22
1524,2008-07-02,50.0,49.5,85731.0,64.54505975115087,74.78167987117952,77.12399836928508,106194.38
1525,2008-07-03,48.5,49.150002,28731.0,63.94133199620378,74.4421874490447,76.84565014670513,105726.26
1526,2008-07-04,49.0,49.75,62482.0,63.38480917282324,74.11513860866,76.57604168753393,105973.48
1527,2008-07-07,51.400002,50.049999,53170.0,62.861875440555664,73.79639503768438,76.31210096427489,103993.02
1528,2008-07-08,50.0,50.299999,42827.0,62.369252835043675,73.48518449413889,76.05327407905823,102459.5
1529,2008-07-09,50.799999,51.849998,25450.0,61.95673303759098,73.19862573262712,75.81244546135615,99534.64
1530,2008-07-10,51.950001,51.549999,15551.0,61.54862582043055,72.91188895471153,75.5710280836312,94300.0
1531,2008-07-11,52.049999,51.549999,30795.0,61.15652280786465,72.62895001491403,75.3320128688687,92925.72
1532,2008-07-14,51.0,51.75,10164.0,60.787639560497404,72.35240763061053,75.0973659746511,80287.56
1533,2008-07-15,52.950001,50.5,26572.0,60.3842027149877,72.06297176795344,74.85261606445556,75037.52
1534,2008-07-16,50.099998,50.0,94350.0,59.97697907910583,71.77074697632492,74.60532635237142,72615.26
1535,2008-07-17,50.0,49.700001,16205.0,59.5739603309056,71.47841921504909,74.35751216976075,69516.52
1536,2008-07-18,49.700001,49.5,91267.0,59.17890306302695,71.18731432478354,74.1101737402109,69607.06
1537,2008-07-21,48.25,49.799999,11575.0,58.81110290369256,70.90403862511754,73.86828145423866,69068.58
1538,2008-07-22,49.25,51.450001,36813.0,58.52243224080265,70.64636925259943,73.6452139870323,68588.34
1539,2008-07-23,54.799999,53.150002,35927.0,58.31174870194764,70.41462928898883,73.4412815294499,68434.36
1540,2008-07-24,54.450001,53.900002,31125.0,58.13873902736146,70.19589250370421,73.24684093711706,68527.6
1541,2008-07-25,53.0,53.150002,39234.0,57.94310228119042,69.9701191195492,73.04687239047908,66889.7
1542,2008-07-28,53.0,54.150002,37166.0,57.7943532505555,69.76058114445583,72.85884382937978,66500.24
1543,2008-07-29,54.400002,53.75,11700.0,57.635751162298426,69.54852046704582,72.66870607983371,63851.6
1544,2008-07-30,51.099998,53.400002,33529.0,57.46964335201221,69.33463280523064,72.4769776810294,63982.12
1545,2008-07-31,53.75,52.200001,70566.0,57.26299071075683,69.10768403959845,72.2752167190291,62787.42
1546,2008-08-01,52.0,52.900002,36617.0,57.091893114256564,68.89301275430576,72.08242851286961,53889.36
1547,2008-08-04,53.0,54.200001,22518.0,56.97848558036415,68.69840332709641,71.90449391075151,52549.38
1548,2008-08-05,54.849998,54.849998,57942.0,56.8950154791734,68.51498073998256,71.73479743402761,52326.3
1549,2008-08-06,55.0,55.099998,48561.0,56.82462263685288,68.33729884938677,71.56927704164923,51846.62
1550,2008-08-07,55.75,54.849998,18434.0,56.74718637658414,68.15865910303728,71.40291605616018,49800.74
1551,2008-08-08,54.0,53.950001,91269.0,56.63749283240437,67.97046495597718,71.22925520983023,48736.16
1552,2008-08-11,55.849998,54.599998,26909.0,56.55759107427087,67.79337267841457,71.06378996396127,47626.44
1553,2008-08-12,54.5,54.900002,40927.0,56.492587581162205,67.62259955684617,70.90295625287708,47788.1
1554,2008-08-13,55.0,54.950001,26078.0,56.43209398974408,67.45475056933827,70.74422037971412,37588.3
1555,2008-08-14,50.049999,54.349998,25770.0,56.35044316661686,67.28117768762519,70.5810937888712,37523.12
1556,2008-08-18,53.25,53.799999,10444.0,56.250425748318165,67.10261902951095,70.41411772132024,37337.62
1557,2008-08-19,52.5,52.299999,21541.0,56.095507052305685,66.9065578370671,70.23387773404342,36580.0
1558,2008-08-20,53.0,52.349998,26308.0,55.94862434437213,66.71375572001985,70.05592868196338,36407.06
1559,2008-08-21,51.599998,51.950001,12142.0,55.7918155857693,66.51820929988713,69.87577019756573,35917.78
1560,2008-08-22,51.099998,51.849998,22363.0,55.637234503974426,66.32392835551776,69.69640928017701,35675.38
1561,2008-08-25,52.700001,51.599998,10692.0,55.478911503818566,66.12890941041157,69.5163454863444,35605.04
1562,2008-08-26,52.0,51.700001,8700.0,55.33071893504137,65.93779804073723,69.3390684267788,35378.82
1563,2008-08-27,52.799999,51.0,16966.0,55.16088681994171,65.7399464110586,69.15659013397503,35453.78
1564,2008-08-28,51.0,50.150002,17720.0,54.96438153288517,65.5334570811108,68.96746985403497,35291.38
1565,2008-08-29,50.5,50.75,16270.0,54.79911166885046,65.33764970255304,68.78620149727841,35217.86
1566,2008-09-01,47.099998,50.950001,14867.0,54.64816615242495,65.14708481907552,68.6087268654647,35235.58
1567,2008-09-02,51.099998,52.400002,19501.0,54.56000285232985,64.97824928504802,68.44744602103222,34760.82
1568,2008-09-04,52.049999,52.099998,13147.0,54.463532073807116,64.8076764203454,68.2847848466936,33876.72
1569,2008-09-05,51.700001,51.0,21094.0,54.327707286598994,64.6247932889501,68.11279693777128,33650.86
1570,2008-09-08,52.049999,51.849998,28409.0,54.230542216536286,64.4555907023415,67.95097804286809,33344.56
1571,2008-09-09,53.0,51.400002,19578.0,54.11954063941722,64.28266899767472,67.78629171408333,33367.52
1572,2008-09-10,50.900002,50.400002,24050.0,53.973676379047916,64.09879261359956,67.61329380648051,33054.58
1573,2008-09-11,49.950001,49.650002,21993.0,53.80412052104604,63.90741790348566,67.43455458452549,32234.8
1574,2008-09-12,50.75,49.599998,21342.0,53.639252971201095,63.71791565310836,67.25709631005259,30947.02
1575,2008-09-15,48.950001,46.599998,51447.0,53.36320375664419,63.491188266974476,67.05155304328589,31401.34
1576,2008-09-16,45.049999,45.950001,34530.0,53.0724899230503,63.25885466078938,66.8415873513129,30842.3
1577,2008-09-17,46.0,45.950001,16843.0,52.79317663195029,63.029598320911376,66.6337108702053,30115.76
1578,2008-09-18,44.950001,45.400002,29804.0,52.50324821501106,62.79609373387944,66.42243018492964,29855.3
1579,2008-09-19,45.349998,47.75,19164.0,52.31684632422631,62.59680772415918,66.23663485970646,29729.58
1580,2008-09-22,48.0,46.849998,12745.0,52.102460115433125,62.38824070794515,66.0437330004059,29673.46
1581,2008-09-23,44.5,45.099998,16515.0,51.82785375796516,62.15925736082005,65.83533762726752,29387.86
1582,2008-09-24,44.599998,44.849998,18843.0,51.554212355692016,61.9299956474317,65.62652827774247,29561.44
