,Date,Open,Close,Volume,ma50,ma150,ma200,ma50volume
95,2002-11-11,20.200001,20.049999,12315.0,21.860399899999994,,,22423.8
96,2002-11-12,20.200001,19.959999,12715.0,21.76999987999999,,,22370.3
97,2002-11-13,20.4,20.200001,7115.0,21.68659987999999,,,22265.5
98,2002-11-14,20.4,20.08,10600.0,21.602999879999988,,,22149.5
99,2002-11-15,20.6,20.1,15545.0,21.513199879999988,,,22390.0
100,2002-11-18,20.23,20.24,9835.0,21.43359989999999,,,22221.0
102,2002-11-20,20.84,20.25,11000.0,21.35259991999999,,,22301.4
103,2002-11-21,20.469998999999998,20.25,28460.0,21.27779991999999,,,21574.6
104,2002-11-22,20.219998999999998,20.040001,33675.0,21.20239995999999,,,21824.6
105,2002-11-25,20.120001000000002,20.18,23425.0,21.13859993999999,,,22043.1
106,2002-11-26,20.120001000000002,19.959999,53220.0,21.069599919999987,,,22878.5
107,2002-11-27,20.01,19.99,29785.0,21.003999919999988,,,23023.9
108,2002-11-28,20.01,19.700001,67485.0,20.938599959999987,,,22380.4
109,2002-11-29,20.190001000000002,20.02,28080.0,20.89359995999999,,,20599.0
110,2002-12-02,20.200001,20.35,76970.0,20.854599979999985,,,21530.3
111,2002-12-03,20.4,20.08,33995.0,20.814399979999983,,,21395.7
112,2002-12-04,20.16,20.18,54430.0,20.796799999999983,,,21354.7
113,2002-12-05,20.25,20.25,74905.0,20.767799979999985,,,22483.2
114,2002-12-06,20.42,20.120001000000002,29305.0,20.734200019999985,,,22703.6
115,2002-12-09,20.25,20.139999,27475.0,20.718199979999987,,,22616.0
116,2002-12-10,20.0,20.16,12580.0,20.68699999999999,,,22608.3
117,2002-12-11,20.200001,20.129998999999998,26815.0,20.65499997999999,,,22653.4
118,2002-12-12,20.049999,20.09,15005.0,20.613799979999985,,,22566.3
119,2002-12-13,20.08,20.07,25290.0,20.583399979999985,,,22413.0
120,2002-12-16,19.92,19.549999,46500.0,20.54739995999999,,,23129.2
121,2002-12-17,19.9,19.389999,87980.0,20.50379993999999,,,24695.6
122,2002-12-18,19.540001,19.34,65700.0,20.459199939999987,,,25909.0
123,2002-12-19,19.440001000000002,19.299999,23365.0,20.408599919999986,,,26277.2
124,2002-12-20,19.0,19.370001000000002,50745.0,20.366799959999984,,,26929.4
125,2002-12-23,19.200001,19.360001,18875.0,20.32659995999998,,,27143.5
126,2002-12-24,19.299999,19.370001000000002,23870.0,20.28739997999998,,,27474.6
128,2002-12-26,19.299999,19.34,32350.0,20.24119997999998,,,28085.6
129,2002-12-27,19.4,19.299999,19620.0,20.193599959999982,,,28268.0
130,2002-12-30,19.4,19.16,30965.0,20.15259997999998,,,28688.2
131,2002-12-31,19.01,19.219998999999998,50180.0,20.105999979999982,,,29373.6
132,2003-01-01,19.299999,19.309998999999998,26600.0,20.06899995999998,,,29613.6
133,2003-01-02,19.200001,19.1,57735.0,20.01899995999998,,,30358.0
134,2003-01-03,19.370001000000002,19.02,71405.0,19.97839997999998,,,31589.5
135,2003-01-06,19.1,18.870001000000002,56945.0,19.92919999999998,,,32643.1
136,2003-01-07,18.870001000000002,18.940001000000002,21240.0,19.884800019999982,,,32885.5
137,2003-01-08,18.950001,19.139999,15410.0,19.848400019999982,,,33026.3
138,2003-01-09,19.4,19.4,36175.0,19.82419999999998,,,32824.6
139,2003-01-10,19.5,19.52,54720.0,19.80559997999998,,,33144.2
140,2003-01-13,19.6,19.41,48315.0,19.78659995999998,,,33745.6
141,2003-01-14,19.48,19.370001000000002,19935.0,19.770199959999978,,,33443.8
142,2003-01-15,19.4,19.26,35750.0,19.75179995999998,,,33436.1
143,2003-01-16,19.4,19.209999,21740.0,19.73239993999998,,,33264.9
144,2003-01-17,19.379998999999998,19.02,32490.0,19.70819993999998,,,33817.6
145,2003-01-20,19.02,19.0,41625.0,19.68019993999998,,,34403.7
146,2003-01-21,19.200001,18.91,21260.0,19.65539993999998,,,34630.4
147,2003-01-22,19.15,19.030001000000002,23225.0,19.63499997999998,,,34848.6
148,2003-01-23,18.809998999999998,18.99,26825.0,19.61559999999998,,,35130.8
149,2003-01-24,19.049999,18.6,24085.0,19.583599979999978,,,35470.2
150,2003-01-27,19.0,18.48,53430.0,19.551599979999978,,,36326.8
151,2003-01-28,18.52,18.219998999999998,72370.0,19.51399995999998,,,37463.3
152,2003-01-29,18.219998999999998,18.190001000000002,57675.0,19.47299997999998,,,38420.1
153,2003-01-30,17.940001000000002,18.08,39430.0,19.42959997999998,,,38988.7
154,2003-01-31,18.370001000000002,17.690001000000002,48490.0,19.37839999999998,,,39389.3
155,2003-02-03,18.0,17.809998999999998,88230.0,19.33379995999998,,,40480.4
156,2003-02-04,17.9,17.48,24320.0,19.27979995999998,22.449933339999987,,40498.3
157,2003-02-05,17.549999,17.120001000000002,51725.0,19.22299999999998,22.355533339999983,,40468.4
158,2003-02-06,17.1,17.16,26045.0,19.16639999999998,22.260333333333318,,40393.6
159,2003-02-07,17.379998999999998,17.049999,25455.0,19.113399959999978,22.161799993333315,,39553.0
160,2003-02-10,17.0,16.93,20055.0,19.05159995999998,22.060733326666647,,39392.5
161,2003-02-11,16.73,16.639999,51765.0,18.977399939999977,21.95519997999998,,38888.4
162,2003-02-12,16.5,16.540001,20385.0,18.906599959999976,21.84913331333331,,38616.2
164,2003-02-14,16.389999,16.139999,27970.0,18.82579993999998,21.73893331999998,,38087.0
165,2003-02-17,16.469998999999998,16.719998999999998,23220.0,18.755199919999978,21.63499997333331,,37053.3
166,2003-02-18,16.799999,16.9,24425.0,18.690799899999977,21.534066633333314,,36955.7
167,2003-02-19,16.950001,17.16,14660.0,18.631199919999975,21.433133306666647,,36699.4
168,2003-02-20,17.0,17.190001000000002,16270.0,18.571799939999977,21.33193331999998,,36773.2
169,2003-02-21,17.190001000000002,17.08,15365.0,18.51079995999998,21.22853331999998,,36544.2
170,2003-02-24,17.200001,17.27,15940.0,18.45439995999998,21.12666665999998,,36562.9
171,2003-02-25,17.219998999999998,17.17,12660.0,18.396399959999975,21.03813331999998,,36310.3
172,2003-02-26,17.209999,17.23,19670.0,18.34999997999998,20.958399979999978,,35773.7
173,2003-02-27,16.91,17.389999,11425.0,18.309999979999976,20.89413329999998,,34242.6
174,2003-02-28,17.799999,17.639999,55905.0,18.275999959999975,20.84426661999998,,34046.7
175,2003-03-03,17.82,17.799999,22220.0,18.245999959999978,20.79273327333331,,34023.8
176,2003-03-04,17.42,17.389999,13930.0,18.206399919999978,20.73999993999998,,33287.5
177,2003-03-05,17.200001,17.18,9185.0,18.162799899999975,20.68673327333331,,33093.7
178,2003-03-06,17.200001,17.0,8890.0,18.115399879999973,20.627133266666647,,32794.1
179,2003-03-07,17.01,16.83,11450.0,18.065199879999977,20.565799926666646,,32376.1
180,2003-03-10,16.9,16.48,6950.0,18.008799899999975,20.503533259999976,,32122.7
181,2003-03-11,16.200001,16.35,14910.0,17.952599899999978,20.439799926666645,,31801.6
182,2003-03-12,16.42,16.280001000000002,20035.0,17.893799939999976,20.378466599999978,,31198.7
183,2003-03-13,16.299999,16.299999,11525.0,17.833599939999978,20.321133259999975,,30897.2
185,2003-03-17,16.030001000000002,16.08,26220.0,17.773199939999976,20.261733259999975,,30266.9
187,2003-03-19,16.280001000000002,16.209999,12645.0,17.716999919999978,20.203266586666643,,29091.7
188,2003-03-20,17.360001,16.549999,26210.0,17.670599879999976,20.149533239999975,,28477.0
189,2003-03-21,16.799999,16.82,26980.0,17.628199859999977,20.097933246666642,,28591.8
190,2003-03-24,16.41,16.209999,28490.0,17.56959985999998,20.04346657999998,,28853.4
191,2003-03-25,16.030001000000002,16.23,22245.0,17.506199859999978,19.988333246666645,,28574.8
192,2003-03-26,16.23,16.129998999999998,48750.0,17.438399839999978,19.93193323999998,,28455.4
193,2003-03-27,16.1,15.93,36745.0,17.36879983999998,19.871999906666645,,28224.0
194,2003-03-28,16.0,15.99,43945.0,17.30119981999998,19.814733239999978,,28704.2
195,2003-03-31,16.0,15.71,26835.0,17.23019981999998,19.75886657333331,,28525.9
196,2003-04-01,15.6,15.37,31465.0,17.153399839999977,19.699133239999977,,28720.4
197,2003-04-02,15.6,15.28,48295.0,17.078599839999978,19.637666573333313,,29036.5
198,2003-04-03,15.6,15.96,13785.0,17.01779983999998,19.579399899999977,,28479.7
199,2003-04-04,15.9,16.459999,18555.0,16.96879981999998,19.52466655999998,,28425.6
200,2003-04-07,16.6,16.85,30165.0,16.925199799999984,19.473533226666643,,28564.4
201,2003-04-08,16.799999,17.49,39285.0,16.895199799999983,19.42693322666664,,28813.6
202,2003-04-09,17.5,17.360001,35645.0,16.87039981999998,19.38019989333331,,29044.8
203,2003-04-10,17.389999,17.309998999999998,21525.0,16.84699979999998,19.333866553333305,,28406.7
204,2003-04-11,17.25,17.280001000000002,17215.0,16.82819983999998,19.28513322666664,,27303.6
206,2003-04-15,17.379998999999998,16.809998999999998,8630.0,16.800599799999976,19.23573322666664,,26322.7
207,2003-04-16,17.09,16.889999,14355.0,16.776799779999976,19.18633322666664,,25821.2
208,2003-04-17,16.9,16.77,13015.0,16.758399759999975,19.138199893333308,,25111.7
210,2003-04-21,16.959999,16.98,9545.0,16.741799779999976,19.092666566666644,,23538.0
211,2003-04-22,17.190001000000002,16.940001000000002,12430.0,16.730999799999978,19.049799899999975,21.02019995499998,23300.2
212,2003-04-23,17.049999,17.030001000000002,10375.0,16.729199799999975,19.007266573333307,20.94894995499998,22473.2
213,2003-04-24,17.08,17.200001,25610.0,16.72999981999998,18.96679991333331,20.87774995499998,22464.5
214,2003-04-25,16.940001000000002,17.16,15660.0,16.73219983999998,18.92806658666664,20.80439995499998,22268.6
215,2003-04-28,17.02,17.25,11450.0,16.738599839999978,18.894599919999976,20.73019995499998,22096.5
216,2003-04-29,16.200001,16.469998999999998,65580.0,16.73519983999998,18.85573325333331,20.650199944999983,22372.8
217,2003-04-30,16.92,15.68,66880.0,16.717999819999978,18.812999919999974,20.56634993999998,23302.7
219,2003-05-02,15.8,15.45,96630.0,16.70419983999998,18.77559992666664,20.48024994999998,24675.9
220,2003-05-05,16.0,15.66,73150.0,16.68299985999998,18.735333253333305,20.39699994499998,25674.5
221,2003-05-06,15.98,15.92,17200.0,16.66339985999998,18.69613325999997,20.316399939999982,25530.0
222,2003-05-07,15.98,15.9,20150.0,16.63819985999998,18.662533253333308,20.234399944999982,25639.8
223,2003-05-08,16.0,15.91,13400.0,16.612599839999977,18.62379992666664,20.152099949999982,25582.4
224,2003-05-09,15.8,16.0,26060.0,16.590999839999977,18.58559992666664,20.069149949999982,25796.3
225,2003-05-12,16.0,15.83,13035.0,16.562199839999977,18.543466593333306,19.985549954999982,25738.2
226,2003-05-13,15.8,15.86,28485.0,16.535999839999977,18.505266593333307,19.91259994999998,26054.7
227,2003-05-14,16.0,16.18,106310.0,16.514999839999977,18.47079992666664,19.84754994499998,27787.5
228,2003-05-15,16.200001,16.129998999999998,122055.0,16.48979983999998,18.434533253333306,19.79304993499998,30000.1
229,2003-05-16,16.200001,16.15,96050.0,16.45999985999998,18.39839991999997,19.748199929999984,30803.0
230,2003-05-19,16.200001,16.040001,52820.0,16.42479989999998,18.35979992666664,19.700749929999983,31415.0
231,2003-05-20,16.18,16.17,17965.0,16.400399919999977,18.324533266666638,19.65509993499998,31495.7
232,2003-05-21,16.190001000000002,16.15,71585.0,16.37979991999998,18.28973325999997,19.609999934999983,32743.7
233,2003-05-22,16.15,15.92,44140.0,16.358199919999976,18.253666593333303,19.559899929999983,33448.7
234,2003-05-23,16.1,15.76,40235.0,16.336799919999976,18.214399926666637,19.508549924999983,34024.4
235,2003-05-26,16.139999,16.18,209175.0,16.330799919999976,18.17773325999997,19.46034992499998,38068.9
236,2003-05-27,16.32,17.02,297015.0,16.344199919999973,18.149799933333302,19.415899924999984,43711.0
237,2003-05-28,17.4,16.040001,620410.0,16.339399919999973,18.113066613333302,19.36869992999998,55718.5
238,2003-05-29,16.9,16.75,113805.0,16.348399939999975,18.083666613333303,19.32794992999998,57764.1
239,2003-05-30,16.5,16.540001,104035.0,16.357599959999973,18.049933286666636,19.285699934999982,59320.4
240,2003-06-02,16.6,17.620001000000002,525370.0,16.38579999999997,18.027066633333305,19.24889993999998,69574.9
241,2003-06-03,17.98,18.15,692860.0,16.417800019999973,18.00586663333331,19.21659993499998,82907.9
242,2003-06-04,18.299999,19.719998999999998,982215.0,16.47579999999997,17.996266626666642,19.19239993499998,102012.6
243,2003-06-05,20.200001,18.889999,902770.0,16.52939999999997,17.98246662666664,19.16494993499998,119498.2
244,2003-06-06,19.290001,19.040001,382320.0,16.58560001999997,17.971999959999973,19.13764993999998,126699.7
245,2003-06-09,19.6,19.200001,673135.0,16.64700005999997,17.96366662666664,19.11069994499998,139187.4
246,2003-06-10,19.219998999999998,18.82,242940.0,16.70480005999997,17.953399953333307,19.080199944999983,143311.3
247,2003-06-11,18.9,18.799999,118345.0,16.76100003999997,17.944133273333307,19.051299939999982,144799.3
248,2003-06-12,18.84,18.780001000000002,96120.0,16.82240005999997,17.93479994666664,19.024749944999982,146185.0
249,2003-06-13,18.799999,18.73,69250.0,16.88960005999997,17.925133279999976,18.99674994499998,146940.7
250,2003-06-16,18.52,19.959999,1256165.0,16.98320003999997,17.92333327333331,18.974049939999983,171098.1
251,2003-06-17,20.299999,20.309998999999998,996770.0,17.07020001999997,17.922733266666643,18.95209992999998,190757.8
252,2003-06-18,20.01,20.26,532945.0,17.146200039999968,17.923466599999976,18.93004992999998,201045.6
253,2003-06-19,20.299999,20.07,597595.0,17.21060003999997,17.923599939999978,18.90779992999998,212394.2
254,2003-06-20,20.290001,20.01,138495.0,17.26100003999997,17.92393327999998,18.885449929999982,214378.4
255,2003-06-23,20.18,20.389999,311310.0,17.321599999999968,17.925199933333314,18.865549919999985,219891.7
256,2003-06-24,20.799999,20.129998999999998,204770.0,17.37799999999997,17.92553325999998,18.84489991499998,223556.6
257,2003-06-25,20.98,20.41,147865.0,17.44059997999997,17.927599926666648,18.82399991499998,226169.6
258,2003-06-26,20.450001,20.290001,296325.0,17.51020001999997,17.92793326666665,18.804349924999983,231923.5
259,2003-06-27,20.6,20.209999,239895.0,17.576600019999972,17.927666593333313,18.783899924999982,236434.3
260,2003-06-30,20.4,21.940001000000002,1926030.0,17.68000003999997,17.93893326666665,18.773649929999983,274694.6
261,2003-07-01,22.58,22.99,1657945.0,17.80020003999997,17.958599926666647,18.769549934999983,307662.6
262,2003-07-02,23.74,23.65,1595475.0,17.93440001999997,17.981733259999984,18.770949929999983,339323.5
263,2003-07-03,24.4,23.57,388160.0,18.065199999999972,18.005799933333318,18.771749929999984,346879.2
264,2003-07-04,23.6,22.809998999999998,319635.0,18.17739995999997,18.024599926666653,18.769449924999986,352759.7
265,2003-07-07,22.9,22.559998999999998,256330.0,18.28539993999997,18.043666579999982,18.767399924999985,357573.1
266,2003-07-08,23.17,22.059998999999998,253920.0,18.38159991999997,18.05726657333332,18.766349919999985,362422.5
267,2003-07-09,22.200001,21.5,175750.0,18.48219993999997,18.064933239999984,18.762349924999988,364625.9
268,2003-07-10,22.799999,21.450001,209775.0,18.59759995999997,18.074066579999986,18.75914992999999,367483.8
269,2003-07-11,21.9,21.48,129930.0,18.71819995999997,18.082733246666656,18.761249934999988,368149.8
270,2003-07-14,21.950001,21.860001,152420.0,18.84219997999997,18.093466586666654,18.762049934999986,369735.2
271,2003-07-15,21.719998999999998,21.370001000000002,151440.0,18.95119999999997,18.101799919999987,18.759899944999987,372420.0
272,2003-07-16,21.65,21.9,123385.0,19.071199999999973,18.11353325999999,18.76469993999999,374484.7
273,2003-07-17,22.200001,21.65,333545.0,19.18599999999997,18.123466593333323,18.76434994499999,380887.6
274,2003-07-18,21.6,21.469998999999998,138870.0,19.29539997999997,18.132399926666658,18.763049939999988,383143.8
275,2003-07-21,21.6,20.879998999999998,89570.0,19.39639995999997,18.137666586666654,18.75669993499999,384674.5
276,2003-07-22,20.440001000000002,20.309998999999998,85650.0,19.48539993999997,18.139266579999987,18.75029992999999,385817.8
277,2003-07-23,20.98,20.799999,194310.0,19.577799919999972,18.14759991333332,18.74754992499999,387577.8
278,2003-07-24,21.4,20.9,40655.0,19.67319993999997,18.157666586666654,18.74419992499999,385949.8
279,2003-07-25,20.98,21.32,110050.0,19.776599939999972,18.170866586666655,18.74294992499999,386229.8
280,2003-07-28,21.549999,21.440001000000002,100255.0,19.884599939999973,18.185133266666657,18.74099992999999,387178.5
281,2003-07-29,21.5,21.23,60585.0,19.985799939999975,18.19753325999999,18.739849934999988,388030.9
282,2003-07-30,21.6,22.07,229610.0,20.104199939999976,18.21559991999999,18.74334992999999,391191.4
283,2003-07-31,22.200001,21.379998999999998,162525.0,20.213399919999976,18.228999906666655,18.74359992499999,393559.1
284,2003-08-01,21.68,21.120001000000002,122970.0,20.32059993999998,18.240866579999988,18.74094992999999,395213.8
285,2003-08-04,21.299999,21.879998999999998,229325.0,20.43459991999998,18.25806657999999,18.741949924999993,395616.8
286,2003-08-05,23.1,21.620001000000002,304145.0,20.52659993999998,18.27446658666666,18.74399993499999,395759.4
287,2003-08-06,22.0,21.33,141770.0,20.632399919999976,18.28853325999999,18.74289993999999,386186.6
288,2003-08-07,21.98,21.360001,284380.0,20.724599939999976,18.30219993999999,18.743899944999992,389598.1
289,2003-08-08,21.780001000000002,21.469998999999998,293605.0,20.823199899999974,18.317999933333326,18.74324993999999,393389.5
290,2003-08-11,21.959999,22.370001000000002,389540.0,20.918199899999973,18.340333273333325,18.749849949999994,390672.9
291,2003-08-12,23.780001000000002,22.200001,415025.0,20.99919991999997,18.362533273333327,18.754199954999994,385116.2
292,2003-08-13,22.4,22.27,170975.0,21.05019993999997,18.38473326666666,18.759749954999997,368891.4
293,2003-08-14,22.5,22.4,346800.0,21.120399959999972,18.406466606666662,18.766949959999994,357772.0
295,2003-08-18,22.700001,23.09,376045.0,21.20139993999997,18.43106660666666,18.779349954999997,357646.5
296,2003-08-19,23.09,22.620001000000002,259975.0,21.26979993999997,18.451733279999992,18.790199954999995,349383.3
297,2003-08-20,22.9,22.41,141615.0,21.341599939999973,18.47173327999999,18.800449949999994,347356.8
298,2003-08-21,22.4,22.51,122565.0,21.415799959999973,18.492666606666663,18.812049944999995,347441.2
299,2003-08-22,22.6,22.780001000000002,270060.0,21.49579995999997,18.516133279999995,18.825049949999997,350920.0
300,2003-08-25,22.809998999999998,21.48,344530.0,21.55079995999997,18.531266619999993,18.831549949999996,356425.6
301,2003-08-26,22.1,22.440001000000002,358145.0,21.600399999999972,18.55406662666666,18.842599954999997,338465.2
302,2003-08-27,22.6,22.629998999999998,304225.0,21.64679999999997,18.578266619999994,18.853749949999994,324614.3
303,2003-08-28,22.799999,22.280001000000002,140055.0,21.687200019999974,18.60073329333333,18.864399954999996,316756.5
304,2003-08-29,22.879998999999998,22.18,189400.0,21.729400019999975,18.62173328666666,18.875049959999995,308592.6
305,2003-09-01,23.4,22.6,181725.0,21.781200019999975,18.645799953333327,18.888249964999993,309457.2
306,2003-09-02,22.6,23.360001,710920.0,21.840600059999975,18.67753329333333,18.90404996499999,317449.4
307,2003-09-03,23.6,23.42,1044285.0,21.906400079999976,18.710466626666662,18.92074996499999,334239.7
308,2003-09-04,23.799999,23.370001000000002,199435.0,21.965600099999975,18.744799973333333,18.93709996999999,335271.1
309,2003-09-05,23.98,23.99,465855.0,22.03960007999997,18.78346663333333,18.955849969999992,338661.7
310,2003-09-08,25.0,25.48,1485275.0,22.145000099999976,18.832799966666666,18.981999969999993,363569.3
311,2003-09-09,26.26,26.549999,1593770.0,22.237200059999978,18.89186662,19.01349996499999,356924.1
312,2003-09-10,26.440001000000002,26.799999,1007825.0,22.31340003999998,18.951799953333328,19.047299954999993,343921.7
313,2003-09-11,26.219998999999998,27.280001000000002,853040.0,22.38600005999998,19.01713329333333,19.082799959999992,329073.0
314,2003-09-12,27.6,27.379998999999998,966410.0,22.46220003999998,19.085533279999993,19.11989995999999,340638.0
315,2003-09-15,27.0,26.83,393420.0,22.542600059999977,19.14999994666666,19.154099959999993,342113.7
316,2003-09-16,26.25,26.42,535330.0,22.619800079999976,19.212466619999997,19.187699954999992,347693.7
317,2003-09-17,26.950001,26.049999,359160.0,22.69960007999998,19.27326661333333,19.21784994999999,349798.5
318,2003-09-18,26.0,24.68,204375.0,22.76320007999998,19.326866619999993,19.239499949999992,350371.0
319,2003-09-19,24.879998999999998,24.620001000000002,207600.0,22.82660007999998,19.380733286666665,19.262199954999993,350327.5
320,2003-09-22,24.940001000000002,24.33,174120.0,22.88360007999998,19.43533329333333,19.282949954999992,351211.3
321,2003-09-23,23.6,24.65,104285.0,22.93940005999998,19.488199966666663,19.304949954999994,350248.6
322,2003-09-24,25.299999,24.280001000000002,191815.0,22.997600059999982,19.537399973333333,19.325749954999992,351056.1
323,2003-09-25,24.0,24.540001,89925.0,23.05040007999998,19.58659998,19.34774996499999,350386.9
324,2003-09-26,24.68,25.17,135895.0,23.12080007999998,19.639799973333332,19.37279996499999,346433.9
325,2003-09-29,25.200001,24.68,109375.0,23.185000099999982,19.690466639999997,19.395549969999994,345844.0
326,2003-09-30,25.0,24.68,176190.0,23.261000119999984,19.73986664,19.418499969999992,347576.4
327,2003-10-01,24.799999,24.32,264565.0,23.341200139999984,19.787533306666663,19.43974996999999,351154.7
329,2003-10-03,24.6,24.43,281605.0,23.413800159999983,19.83553330666666,19.46414997499999,352900.6
330,2003-10-06,25.18,24.700001,160235.0,23.48980017999998,19.88426665333333,19.490699984999992,355292.2
331,2003-10-07,24.85,25.139999,142880.0,23.56620015999998,19.93426665333333,19.51969997999999,355948.8
332,2003-10-08,25.129998999999998,25.15,194175.0,23.640400139999983,19.983266659999998,19.548949984999993,357827.2
