,Date,Open,Close,Volume,ema10,ema30,ema40,sma10volume
40,2003-04-07,16.6,17.280001000000002,143835,17.06945881423469,19.53292185178411,20.87870119695122,121958.5
41,2003-04-14,17.379998999999998,16.77,36000,17.01501175710111,19.35466882908836,20.67827674831945,103981.0
42,2003-04-21,16.959999,17.16,73620,17.04137325581,19.21307729172782,20.50665349230387,99325.5
43,2003-04-28,17.02,15.45,240540,16.752032663844545,18.970298111616348,20.259987468289047,113985.5
44,2003-05-05,16.0,16.0,149960,16.615299452236446,18.778665975383035,20.05218320154324,117421.5
45,2003-05-12,16.0,16.15,365935,16.53069955182982,18.609074622132518,19.86183280146796,147447.5
46,2003-05-19,16.200001,15.76,226745,16.390572360588035,18.425263356188484,19.6617433965183,164780.0
47,2003-05-26,16.139999,16.540001,1344440,16.417741204117483,18.30363352675697,19.50946327961497,290018.5
48,2003-06-02,16.6,19.040001,3485535,16.89451571245976,18.351141105675875,19.48656268060936,620554.5
49,2003-06-09,19.6,18.73,1199790,17.228240128376168,18.37558361498711,19.44965718399427,726640.0
50,2003-06-16,18.52,20.01,3521970,17.73401465048959,18.48102983337504,19.47699097989699,1064453.5
51,2003-06-23,20.18,20.209999,1200165,18.184193623127847,18.592576231221813,19.5127474686825,1180870.0
52,2003-06-30,20.4,22.809998999999998,5887245,19.02524914619551,18.86466802275589,19.67358900679555,1762232.5
53,2003-07-07,22.9,21.48,1025705,19.471567483250872,19.03339911806196,19.761706616220156,1840749.0
54,2003-07-14,21.950001,21.469998999999998,899660,19.83491866811435,19.19059911044506,19.845037952014295,1915719.0
55,2003-07-21,21.6,21.32,520235,20.104933455729924,19.327979812996993,19.91698732020872,1931149.0
56,2003-07-28,21.549999,21.120001000000002,675945,20.289491191051756,19.443594083126218,19.975670914344878,1976069.0
57,2003-08-04,21.299999,21.469998999999998,1253225,20.50412897449689,19.574329884214848,20.048564967303665,1966947.5
58,2003-08-11,21.959999,22.4,1322340,20.848832797315637,19.75663118200744,20.163269115240073,1750628.0
59,2003-08-18,22.700001,22.780001000000002,1170260,21.199954288712796,19.95168729929728,20.29091457303324,1747675.0
60,2003-08-25,22.809998999999998,22.18,1336355,21.378144418037742,20.095449409020038,20.383065081665766,1529113.5
61,2003-09-01,23.4,23.99,2602220,21.853027251121787,20.346710737470357,20.559013126462556,1669319.0
62,2003-09-08,25.0,27.379998999999998,5906320,22.85793120546328,20.800471270536786,20.891744144683894,1671226.5
63,2003-09-15,27.0,24.620001000000002,1699885,23.178307531742686,21.04689254340538,21.073610332748096,1738644.5
64,2003-09-22,24.940001000000002,25.17,696040,23.540433435062198,21.312899476088905,21.273434218955508,1718282.5
65,2003-09-29,25.200001,24.43,831735,23.702172810505434,21.51400273569607,21.427413037543044,1749432.5
66,2003-10-06,25.18,26.32,983630,24.178141390413536,21.824067075328582,21.66607581619948,1780201.0
67,2003-10-13,26.940001000000002,26.959999,2201560,24.68393368306562,22.155417522081578,21.92431597150682,1875034.5
68,2003-10-20,27.0,24.84,875780,24.71230937705369,22.328616391624703,22.06654446070161,1830378.5
69,2003-10-27,25.190001000000002,25.540001,311615,24.862798763043926,22.53580249539085,22.23598136505763,1744514.0
70,2003-11-03,25.799999,27.17,1063385,25.28228989703594,22.834782979559183,22.476665200908478,1717217.0
71,2003-11-10,27.52,27.620001000000002,1593475,25.707328279393042,23.14350672281343,22.727559630132454,1616342.5
72,2003-11-17,28.299999,27.17,853910,25.97326859223067,23.40328048263192,22.944264038418677,1111101.5
73,2003-11-24,27.4,30.6,1471665,26.814492484552368,23.86758496762341,23.31771457312996,1088279.5
74,2003-12-01,31.0,32.610001000000004,2859690,27.868221305542846,24.431611808421902,23.77099683785533,1304644.5
75,2003-12-08,32.099998,32.189999,1466110,28.65399906817142,24.932152917555975,24.18167987015507,1368082.0
76,2003-12-15,32.599998,35.07,2181965,29.820544692140253,25.586207568036233,24.71281743746458,1487915.5
77,2003-12-22,35.169998,34.560001,942835,30.682264020842023,26.16516198300164,25.193167855149234,1362043.0
78,2003-12-29,34.799999,34.169998,1139615,31.31639747159802,26.681603016356373,25.63106200855659,1388426.5
79,2004-01-05,35.720001,34.32,1000550,31.862507022216562,27.174402821752736,26.054912642285537,1457320.0
80,2004-01-12,34.509997999999996,33.779999,809510,32.211141927268095,27.600570317123527,26.431746123149658,1431932.5
81,2004-01-19,33.619999,29.18,1359645,31.66002521321935,27.702469006341364,26.565807287874065,1408549.5
82,2004-01-26,29.700001,27.950001,277045,30.985475356270378,27.718438812383855,26.633328932368013,1350863.0
83,2004-02-02,28.0,27.09,280560,30.277207109675764,27.67789437287522,26.655605569813474,1231752.5
84,2004-02-09,27.299999,28.01,376110,29.864987635189262,27.69932054236714,26.721673590798183,983394.5
85,2004-02-16,28.120001000000002,26.120001000000002,373470,29.18408097424576,27.597428958988615,26.692323708320224,874130.5
86,2004-02-23,26.27,25.08,271380,28.4378844334738,27.435014187440963,26.613673771328994,683072.0
87,2004-03-01,25.200001,25.27,125950,27.861905445569473,27.29533585276735,26.548128709312945,601383.5
88,2004-03-08,25.5,25.15,489160,27.368831728193204,27.156927088072685,26.479927308858656,536338.0
89,2004-03-15,26.4,24.280001000000002,203485,26.807226141248986,26.971318953358317,26.372613830377745,456631.5
90,2004-03-22,24.299999,23.35,344255,26.178639570112807,26.73768547249649,26.225169253286147,410106.0
91,2004-03-29,24.0,24.92,376705,25.94979601191048,26.620415442012845,26.16150246044292,311812.0
92,2004-04-05,25.360001,24.559998999999998,214150,25.69710564610857,26.48748534897976,26.083380340421314,305522.5
93,2004-04-12,24.780001000000002,26.190001000000002,266055,25.78672298317974,26.468292810335903,26.08858134820564,304072.0
94,2004-04-19,26.6,27.120001000000002,508185,26.029137168056153,26.51033849999165,26.138894501951707,317279.5
95,2004-04-26,26.5,25.610001,242365,25.95293059204594,26.45225220966961,26.113094818929675,304169.0
96,2004-05-03,25.02,27.040001,525975,26.150579757128497,26.49017148646512,26.15830975459164,329628.5
97,2004-05-10,25.450001,23.75,330495,25.714110710377863,26.31338622927382,26.040831229977414,350083.0
98,2004-05-17,22.65,24.0,513130,25.402454217581887,26.16413550480454,25.941278487051687,352480.0
99,2004-05-24,24.0,22.959999,303530,24.958371450748817,25.957417020623602,25.79585021939063,362484.5
100,2004-05-31,22.4,21.92,388935,24.405940277885396,25.696938503164017,25.60678435503011,366952.5
101,2004-06-07,21.799999,21.530001000000002,252915,23.88304222736078,25.428103825540532,25.407916874296934,354573.5
102,2004-06-14,21.219998999999998,22.01,221390,23.542489095113364,25.207580998086303,25.242164831648303,355297.5
103,2004-06-21,22.48,21.959999,165620,23.25476362327457,24.998059578854928,25.082059181323995,345254.0
104,2004-06-28,22.15,22.610001,341650,23.137534055406466,24.843991283444932,24.96147097735697,328600.5
105,2004-07-05,22.4,23.0,737400,23.11252786351438,24.725024103867838,24.86578946626639,378104.0
106,2004-07-12,23.68,23.809998999999998,383025,23.239340797420855,24.665990226198947,24.814287492302174,363809.0
107,2004-07-19,23.66,26.49,877030,23.830369743344335,24.783668276121595,24.89602956584841,418462.5
108,2004-07-26,25.200001,24.879998999999998,661795,24.021211426372638,24.789883161533105,24.895247587026535,433329.0
109,2004-08-02,24.799999,24.17,312040,24.048263894304885,24.74989069949871,24.85986965595207,434180.0
110,2004-08-09,23.9,23.940001000000002,214420,24.028579731703996,24.697639751143956,24.814998014198313,416728.5
111,2004-08-16,24.0,23.74,183115,23.976110689575997,24.635856541392734,24.762559086676443,409748.5
112,2004-08-23,24.360001,25.629998999999998,554650,24.27681765510763,24.699994764528686,24.804873228789788,443074.5
113,2004-08-30,26.0,26.799999,1246995,24.735577899633515,24.83547890875264,24.902196437141505,551212.0
114,2004-09-06,27.41,26.969998999999998,1159445,25.14183628151833,24.973189882381504,25.00306485484192,632991.5
115,2004-09-13,27.200001,26.469998999999998,661525,25.38332041215136,25.06975821255044,25.074622618020364,625404.0
116,2004-09-20,26.6,28.57,2023815,25.96271670085111,25.29558026335364,25.245128831775467,789483.0
117,2004-09-27,28.41,27.610001,562110,26.26222293706,25.44489773023405,25.36048844973764,757991.0
118,2004-10-04,28.559998999999998,27.99,912155,26.576364221230907,25.609097876670564,25.488757305848,783027.0
119,2004-10-11,28.059998999999998,27.299999,422845,26.707934181007104,25.718188271724078,25.577110559221268,794107.5
120,2004-10-18,27.959999,26.860001,286115,26.73558269355127,25.791853609032202,25.639690580722668,801277.0
121,2004-10-25,26.6,24.33,826080,26.298204021996494,25.69754047296561,25.575803235321562,865573.5
122,2004-11-01,24.4,25.790001,685045,26.205803472542584,25.703505668258153,25.58625190676929,878613.0
123,2004-11-08,25.51,26.790001,742770,26.312021204807568,25.773602141273756,25.644971374731764,828190.5
124,2004-11-15,26.639999,26.629998999999998,447775,26.36983534938801,25.828853551514158,25.69302150279363,757023.5
125,2004-11-22,26.4,27.6,667955,26.59350164949928,25.943121064319694,25.78604484412077,757666.5
126,2004-11-29,27.719998999999998,29.309998999999998,2593265,27.087410258681228,26.16033899565391,25.957945046846586,814611.5
127,2004-12-06,29.790001,31.370001000000002,1775710,27.866063120739188,26.496446221740754,26.221947776268703,935971.5
128,2004-12-13,31.200001,32.189999,959355,28.65223328060479,26.8637722074349,26.513072226206816,940691.5
129,2004-12-20,32.360001000000004,31.76,1058855,29.217281775040284,27.179657871471356,26.76901992248941,1004292.5
130,2004-12-27,31.65,32.139998999999996,798250,29.748684906851143,27.499679879763526,27.03101890188017,1055506.0
131,2005-01-03,32.939999,31.99,1602700,30.156196741969115,27.789377952036848,27.272920418861624,1133168.0
132,2005-01-10,32.200001,30.790001,528620,30.271433879792912,27.982966535776406,27.44448532525862,1117525.5
133,2005-01-17,30.799999,31.059998999999998,518870,30.4148093561942,28.181484759274703,27.62085184597771,1095135.5
134,2005-01-24,31.4,32.869999,690295,30.861207473249802,28.483969548998914,27.876907804710505,1119387.5
135,2005-01-31,32.880001,34.34,1245390,31.493715205386202,28.861777965192534,28.192180594724626,1177131.0
136,2005-02-07,34.950001,35.380001,684260,32.20031262258871,29.28230848356721,28.542805980347815,986230.5
137,2005-02-14,35.900002,35.299999,2806800,32.76389196393622,29.670546581401585,28.872425152038165,1089339.5
138,2005-02-21,36.0,35.459998999999996,920090,33.25409324322054,30.044059640666,29.1937702177924,1085413.0
139,2005-02-28,35.580002,36.200001,884615,33.78971283536226,30.441217147719804,29.53553757302204,1067989.0
140,2005-03-07,36.759997999999996,39.119999,2207505,34.7588557743873,31.001138557544333,30.00307227677706,1208914.5
141,2005-03-14,39.0,36.040001000000004,594930,34.99179126995325,31.3262264570576,30.297556604739157,1108137.5
142,2005-03-21,36.830002,33.619999,292955,34.74237449359811,31.474211782408723,30.459626965483587,1084571.0
143,2005-03-28,33.400002,36.610001000000004,336520,35.081942949307546,31.80555302225332,30.759645211069753,1066336.0
144,2005-04-04,36.950001,36.43,299675,35.32704423125163,32.103904440172464,31.036247883700497,1027274.0
145,2005-04-11,35.830002,39.0,489880,35.99485437102406,32.54881383112908,31.42472359669072,951723.0
146,2005-04-18,38.400002,41.029999,2437140,36.91033521265605,33.09598706783043,31.893273616364343,1127011.0
147,2005-04-25,41.299999,42.950001,1008385,38.0084562649004,33.73172990216395,32.43262617166364,947169.5
148,2005-05-02,44.0,41.990002000000004,461705,38.73237367128215,34.26452165041144,32.898839626704444,901331.0
149,2005-05-09,43.599998,44.27,2147840,39.73921482195812,34.91003638264296,33.4535303766213,1027653.5
150,2005-05-16,44.889998999999996,46.299999,1025395,40.93208467251119,35.64487268053696,34.08018738263978,909442.5
151,2005-05-23,46.990002000000004,46.5,731100,41.94443291387279,36.34520347534103,34.68603190055979,923059.5
152,2005-05-30,46.799999,46.709998999999996,269555,42.810899474986826,37.0138999608029,35.27256688102029,920719.5
153,2005-06-06,47.599998,45.880001,238915,43.36891793408013,37.58590647946078,35.79000269170223,910959.0
154,2005-06-13,45.799999,46.369999,1752810,43.914569036974655,38.15262212594718,36.3061000725948,1056272.5
155,2005-06-20,48.799999,48.16,698035,44.686465575706535,38.79825940814414,36.884339093443835,1077088.0
156,2005-06-27,47.700001,45.790001000000004,453970,44.88710838012353,39.24933951084452,37.31876162547096,878771.0
157,2005-07-04,46.900002,47.59,402865,45.37854322010107,39.78744663917713,37.81979764374067,818219.0
158,2005-07-11,47.599998,48.919998,570345,46.022444089173604,40.3766435011657,38.36127083185088,829083.0
159,2005-07-18,49.599998,52.540001000000004,946805,47.207454436596585,41.16137624302598,39.05291620590693,708979.5
160,2005-07-25,53.189999,52.279999,492335,48.1297352663063,41.87870674347592,39.6981397568383,655673.5
161,2005-08-01,53.0,55.029999,703085,49.384328672432424,42.72717721163876,40.44603532967546,652872.0
162,2005-08-08,55.599998,59.150002,701765,51.159905641081075,43.78671429475884,41.35842394774007,696093.0
163,2005-08-15,59.799999,60.07,410460,52.779922797248155,44.8372488563873,42.271183755167385,713247.5
164,2005-08-22,60.310001,57.200001,491120,53.58357337956667,45.63484576887844,42.999418742720195,587078.5
165,2005-08-29,58.0,55.290001000000004,792065,53.89383294691819,46.257759009595965,43.598959340636284,596481.5
166,2005-09-05,56.0,54.73,441200,54.04586332020579,46.80435520252526,44.14193693377598,595204.5
167,2005-09-12,55.02,56.419998,897230,54.47752417107746,47.42471925397524,44.74086674188447,644641.0
168,2005-09-19,56.700001,53.02,1353025,54.21251977633611,47.78570510855749,45.144726900816934,722909.0
169,2005-09-26,54.0,54.07,469740,54.18660708972954,48.19114348865055,45.58010607638684,675202.5
170,2005-10-03,54.900002,55.23,306340,54.3763148915969,48.645263263576325,46.05083260924602,656603.0
171,2005-10-10,56.0,53.360001000000004,177215,54.19153054767019,48.949439891732695,46.407377408795,604016.0
172,2005-10-17,56.5,48.869999,300525,53.2239793571847,48.94431467291123,46.527505291292805,563892.0
173,2005-10-24,51.18,46.810001,421530,52.05780147406021,48.80661701659438,46.54128556976632,564999.0
174,2005-10-31,47.200001,49.630001,388930,51.616383206049264,48.859738563910874,46.69195461514357,554780.0
175,2005-11-07,49.220001,52.610001000000004,369665,51.79704098676758,49.10169097914243,46.98063980464877,512540.0
176,2005-11-14,54.48,51.720001,447360,51.7830337164462,49.27061420629453,47.21182815564151,513156.0
177,2005-11-21,51.619999,52.02,405405,51.826118495274166,49.44799393492069,47.446373123659,463973.5
178,2005-11-28,52.959998999999996,56.73,695020,52.717733314315225,49.91780077782903,47.89923297128539,398173.0
179,2005-12-05,57.599998,54.43,337475,53.029054529894275,50.208910405065865,48.217806972686105,384946.5
180,2005-12-12,55.900002,58.73,616975,54.0655900699135,50.75865812086807,48.73059687645751,416010.0
181,2005-12-19,59.119999,61.299999,1238900,55.380937148111045,51.438744629199164,49.343738443459586,522178.5
182,2005-12-26,61.799999,62.82,244680,56.733494030272674,52.17301916925083,50.00111705597375,516594.0
183,2006-01-02,62.98,62.009997999999996,293630,57.692858388404915,52.807662964783034,50.58691612641405,503804.0
184,2006-01-09,61.599998,62.110001000000004,568850,58.49597522687675,53.407813805764775,51.149017827564585,521796.0
185,2006-01-16,62.0,62.639998999999996,278240,59.249434094717344,54.00343865700576,51.709553494512654,512653.5
186,2006-01-23,62.599998,62.200001,238565,59.78590080476874,54.532249130747324,52.221282641121796,491774.0
187,2006-01-30,62.200001,62.0,677840,60.188464294810785,55.01403950940879,52.6982932439939,519017.5
188,2006-02-06,61.59,63.810001,516335,60.8469255139361,55.58152089589854,53.240327768677126,501149.0
189,2006-02-13,65.0,65.209999,666360,61.64021160231135,56.20271303164702,53.824214170205074,534037.5
190,2006-02-20,64.0,66.41999799999999,404680,62.50926367461838,56.86189270702463,54.43864264970727,512808.0
191,2006-02-27,66.199997,68.209999,499070,63.54576100650595,57.594028596894006,55.11041613020935,438825.0
192,2006-03-06,69.900002,69.08000200000001,234025,64.55198664168668,58.33505913902988,55.79185934336987,437759.5
193,2006-03-13,68.400002,66.980003,350995,64.99344416138001,58.892797452640856,56.33762244857134,443496.0
194,2006-03-20,66.209999,68.690002,240220,65.66554558658365,59.52487516537371,56.94017754864103,410633.0
195,2006-03-27,68.400002,69.150002,451295,66.2990831162957,60.14585109018831,57.53577874139025,427938.5
196,2006-04-03,69.199997,71.230003,174880,67.19561400424195,60.86095766501487,58.20378968083463,421570.0
197,2006-04-10,72.0,70.910004,99885,67.87095763983432,61.50928323501391,58.82360501347684,363774.5
198,2006-04-17,71.599998,70.220001,455110,68.29805643259171,62.07126502630334,59.379526768916996,357652.0
199,2006-04-24,72.199997,70.040001,759110,68.61477362666594,62.585377024606345,59.899549902140556,366927.0
200,2006-05-01,74.0,76.220001,924865,69.9975422399994,63.465030184309164,60.6956694678898,418945.5
201,2006-05-08,77.0,72.199997,260165,70.39798855999952,64.02857643048277,61.256856176773226,395055.0
202,2006-05-15,77.599998,71.730003,1523045,70.64017300363597,64.5254426607742,61.76774138766234,523957.0
203,2006-05-22,72.0,70.900002,413355,70.68741463933851,64.93670455362748,62.21321751509345,530193.0
204,2006-05-29,72.0,65.699997,260045,69.78061143218605,64.985949227587,62.38330431923523,532175.5
205,2006-06-05,65.019997,55.299999,223580,67.14777280815223,64.36104921290396,62.03777723049205,509404.0
206,2006-06-12,55.299999,52.41,476585,64.46817775212455,63.59001377981338,61.568129560711945,539574.5
207,2006-06-19,53.0,59.330002,198330,63.53396397901099,63.315174310148,61.45895260653087,549419.0
208,2006-06-26,62.0,59.869999,176000,62.86778852828172,63.09290493529974,61.381442674504974,521508.0
209,2006-07-03,60.200001,57.009997999999996,152575,61.80273570495777,62.70045932657073,61.168201470870585,460854.5
210,2006-07-10,57.200001,54.849998,144420,60.53860157678363,62.19397795066294,60.85999642351104,382810.0
211,2006-07-17,54.220001,51.299999,195715,58.85885565373206,61.49114059900727,60.393655085778796,376365.0
212,2006-07-24,52.200001,56.700001,253225,58.46633662578078,61.18203481842615,60.21347683769203,249383.0
213,2006-07-31,59.799999,59.529999,364770,58.65972978472973,61.07545186239866,60.180136455365584,244524.5
214,2006-08-07,59.110001000000004,61.220001,454510,59.1252336420516,61.08477761321165,60.23086155510385,263971.0
215,2006-08-14,62.799999,62.450001,219235,59.72973679804222,61.172856541391546,60.33911225973293,263536.5
216,2006-08-21,63.599998,69.540001,298305,61.51342119839818,61.71267231291467,60.787936100721566,245708.5
217,2006-08-28,70.0,67.5,228180,62.60189007141669,62.08604829272662,61.11535385190588,248693.5
218,2006-09-04,67.809998,67.75,113265,63.53791005843184,62.45146453190555,61.438995127422665,242420.0
219,2006-09-11,68.980003,68.879997,257320,64.50919859326241,62.86620856210519,61.801970828524,252894.5
220,2006-09-18,69.900002,70.510002,368440,65.60025375812378,63.35935652584034,62.22675283688868,275296.5
221,2006-09-25,72.800003,73.82,793880,67.09475307482855,64.03423674997967,62.79227708874777,335113.0
222,2006-10-02,88.0,78.379997,320580,69.1466156066779,64.95976966933581,63.55265366978446,341848.5
223,2006-10-09,77.699997,77.589996,239090,70.681775678191,65.77462298099157,64.23740207613643,329280.5
224,2006-10-16,78.0,84.050003,1545125,73.11236246397446,66.95367975641146,65.20387041388588,438342.0
225,2006-10-23,84.800003,89.150002,848020,76.02829692507001,68.3857005463204,66.37197439369632,501220.5
226,2006-10-30,89.0,93.33000200000001,654945,79.1740614841482,69.99501031752553,67.68700013058918,536884.5
227,2006-11-06,94.0,92.790001,523100,81.64968685066671,71.46565487768517,68.91153675836532,566376.5
228,2006-11-13,92.199997,94.440002,524930,83.97519869600004,72.94787082106032,70.15682774576213,607543.0
229,2006-11-20,92.209999,101.57,472290,87.17425347854548,74.79445980034676,71.68917761182252,629040.0
230,2006-11-27,102.0,97.699997,225210,89.08802502790084,76.27223639387277,72.95799806978239,614717.0
231,2006-12-04,98.709999,95.449997,261620,90.24474720464615,77.50951127168743,74.0551687493052,561491.0
232,2006-12-11,94.199997,97.639999,249195,91.58933844016502,78.80825241544953,75.20564827372934,554352.5
233,2006-12-18,99.82,97.0,417860,92.57309508740775,79.98191354993666,76.2687873823279,572229.5
234,2006-12-25,96.639999,100.449997,272630,94.00525907151543,81.30243506284397,77.44835858318996,444980.0
235,2007-01-01,102.0,99.980003,420235,95.09157614942171,82.50743944588629,78.547463188888,402201.5
236,2007-01-08,103.0,101.0,2921835,96.16583503134504,83.70050786873233,79.64270888699103,628890.5
237,2007-01-15,102.0,100.900002,288355,97.02659266200958,84.81015265139476,80.67965001445488,605416.0
238,2007-01-22,102.400002,106.800003,600949,98.80357635982602,86.22885267388541,81.95381357472537,613017.9
239,2007-01-29,108.0,106.199997,351257,100.14838011258493,87.51731359815086,83.13655422961682,600914.6
240,2007-02-05,105.0,100.150002,395784,100.14867500120586,88.33232575310888,83.96647851109893,617972.0
241,2007-02-12,100.25,99.800003,347159,100.0852800918957,89.07217589806959,84.738845559338,626525.9
242,2007-02-19,103.0,93.949997,259731,98.96977407518739,89.386874033678,85.1881700198581,627579.5
243,2007-02-26,94.349998,94.0,188372,98.06617878878968,89.6844950637633,85.61801538474307,604630.7
244,2007-03-05,91.0,85.5,195594,95.78141900900974,89.4145276402947,85.61225853670683,596927.1
245,2007-03-12,86.0,89.050003,208347,94.55752518918979,89.39100992156601,85.7799533885748,575738.3
246,2007-03-19,88.599998,85.199997,129445,92.85615642751891,89.1206219911424,85.75166283303456,296499.3
247,2007-03-26,87.800003,87.550003,108082,91.89140125887911,89.01929173364934,85.83938674361823,278472.0
248,2007-04-02,84.0,84.199997,119013,90.49296412090109,88.70836949276874,85.75941651222222,230278.4
249,2007-04-09,86.0,93.75,169646,91.08515246255544,89.03363597710624,86.14920107260163,212117.3
250,2007-04-16,95.900002,95.800003,188570,91.9423980148181,89.47017578503487,86.61997189832837,191395.9
251,2007-04-23,95.800003,93.099998,265202,92.15287073939662,89.70435786341972,86.93607073255626,183200.2
252,2007-04-30,93.25,94.0,223270,92.48871242314269,89.98149606577974,87.28065264804133,179554.1
253,2007-05-07,94.400002,88.699997,273338,91.79985507348037,89.89881870669717,87.34988895789297,188050.7
254,2007-05-14,91.5,83.900002,263594,90.3635181510294,89.51179827400703,87.18160178921526,194850.7
255,2007-05-21,85.349998,85.5,436332,89.4792421235695,89.2529725789098,87.09957243364379,217649.2
256,2007-05-28,85.5,88.099998,388823,89.22847046473869,89.17858712220594,87.14837368078311,243587.0
257,2007-06-04,85.800003,88.550003,195517,89.10511274387711,89.13803330787007,87.21674584269613,252330.5
258,2007-06-11,89.849998,91.699997,189526,89.576909881354,89.3033212880075,87.4354410211012,259381.8
259,2007-06-18,91.0,93.349998,151568,90.262925902926,89.56439720491024,87.72395599568162,257574.0
260,2007-06-25,93.199997,90.300003,131562,90.26966719330309,89.61185564330313,87.84961682516057,251873.2
261,2007-07-02,90.0,90.900002,241622,90.38427352179345,89.69496185986422,87.998416101982,249515.2
262,2007-07-09,92.0,92.699997,153382,90.80531415419463,89.8888350947117,88.22776151164142,242526.4
263,2007-07-16,93.900002,94.5,414300,91.47707521706833,90.18632960473029,88.53372436473208,256622.6
264,2007-07-23,94.5,90.550003,573893,91.30851663214682,90.20979240442512,88.632079420111,287652.5
265,2007-07-30,83.5,86.900002,107696,90.50696851721104,89.9962575396235,88.54758783864217,254788.9
266,2007-08-06,85.0,80.199997,602217,88.63297369589993,89.36424073061553,88.14038828553768,276128.3
267,2007-08-13,81.349998,78.650002,109841,86.81788793300903,88.67299952218873,87.67744261307243,267560.7
268,2007-08-20,80.650002,79.650002,703231,85.51463594518921,88.09087064978947,87.28586014414206,318931.2
269,2007-08-27,77.0,76.900002,488458,83.94833886424571,87.36887912399659,86.77923291759855,352620.2
270,2007-09-03,77.699997,74.949997,1116730,82.31227670711013,86.56766092244843,86.20219701917911,451137.0
271,2007-09-10,74.599998,74.699997,762790,80.92822585127192,85.80200518551626,85.64111409141428,503253.8
272,2007-09-17,77.0,76.449997,1073729,80.11400242376793,85.19864981870876,85.19276691622333,595288.5
273,2007-09-24,76.75,74.599998,991385,79.11145616490103,84.51486583040497,84.67604648128561,652997.0
274,2007-10-01,74.949997,70.949997,607739,77.62755449855538,83.63971300263691,84.0064830919546,656381.6
275,2007-10-08,72.449997,69.599998,956861,76.16799877154531,82.73392493795066,83.30372772161536,741298.1
276,2007-10-15,69.0,69.150002,2454296,74.89199935853708,81.85754281292158,82.61330207665851,926506.0
277,2007-10-22,70.0,80.449997,3179907,75.90254438425761,81.76673340563632,82.50777499974834,1233512.6
278,2007-10-29,83.5,79.849998,2023332,76.6202632234835,81.64307305688558,82.37812734122403,1365522.7
279,2007-11-05,80.0,76.150002,863869,76.53476118285015,81.28868137579619,82.0743163489692,1403063.8
280,2007-11-12,75.0,83.099998,1619306,77.72844060415012,81.4055405128416,82.124349600239,1453321.4
281,2007-11-19,86.0,89.25,2142870,79.82326958521374,81.91163467330342,82.47194230266636,1591329.4
282,2007-11-26,94.0,91.349998,1708918,81.91903838790215,82.52056133954191,82.90501819034118,1654848.3
